"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Basal_UK_72hpi_child_Infected-Basal_UK_72hpi_adult_Infected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000160813",5.20125035198489e-10,1,6,0,-0.153956489753739,1,1
"ENSG00000119673",0.00068375092464923,1,5,0,0.153614415910975,1,1
"ENSG00000102898",0.0175909063711963,1,3,0,0.153360499097757,1,1
"ENSG00000100938",2.14841027027367e-13,1,9,0,0.15334030999096,1,1
"ENSG00000169251",0.0233414594492798,1,4,0,-0.152746199172058,1,1
"ENSG00000139437",0.0459934135775787,0.384694788215755,5,0,-0.152741743428866,1,1
"ENSG00000149483",0.0152759639013755,1,4,0,-0.152542425761909,1,1
"ENSG00000185187",2.5132308223246e-06,0.700359719203306,7,0,-0.152504292165651,1,1
"ENSG00000213719",5.21396067095249e-154,1,5,0,-0.151890473083104,1,1
"ENSG00000124535",0.0421753346010858,0.372820759433038,3,0,0.151818532337428,1,1
"ENSG00000002586",3.90284833254539e-06,1,3,0,0.151631983449554,1,1
"ENSG00000141580",0.000708768454565337,0.252996460163607,5,0,0.151450385057991,1,1
"ENSG00000167565",0.00205019589306404,1,3,0,0.150925201931579,1,1
"ENSG00000174780",0.0204362352813238,0,2,2,0.150834831129287,1,1
"ENSG00000174808",0.0483334601433049,0.530539332753551,3,0,-0.150742619876832,1,1
"ENSG00000102854",2.54989509361951e-07,1,7,0,0.150611960757538,1,1
"ENSG00000079999",0.0124251099128283,0.934422581043591,4,0,-0.150287915655331,1,1
"ENSG00000136425",0.022180629656424,1,6,0,-0.149910722241756,1,1
"ENSG00000137767",1.06609960396653e-06,1,4,0,0.149706725662079,1,1
"ENSG00000160188",7.15746895965738e-14,1,4,0,-0.149500296352204,1,1
"ENSG00000109113",5.26422334408956e-05,1,8,0,0.149238731629027,1,1
"ENSG00000114861",0.000345487943424957,1,10,0,0.148650793423369,1,1
"ENSG00000093134",0.00156750411059959,1,9,0,-0.147888706210004,1,1
"ENSG00000174547",0.0128671811223686,1,3,0,-0.147788955647188,1,1
"ENSG00000101150",0.00890276416376021,1,5,0,0.147336053304191,1,1
"ENSG00000175826",8.34434442624342e-09,1,6,0,0.146698481039054,1,1
"ENSG00000146701",0.000700248356339744,1,3,0,0.146566198629599,1,1
"ENSG00000130305",0.0471263354103409,0.496003039755377,3,0,0.146354023711413,1,1
"ENSG00000133104",0.00133705980655496,1,10,0,-0.146341233154187,1,1
"ENSG00000185624",3.05756997759565e-09,1,4,0,-0.146153570307972,1,1
"ENSG00000123892",1.46398912138391e-08,1,4,0,0.146107625403204,1,1
"ENSG00000112237",0.0467144575274874,0.180435684174636,6,0,-0.146045999639372,1,1
"ENSG00000108771",0.0211676451180815,1,7,0,0.145278708980601,1,1
"ENSG00000134152",0.0103438404257649,1,6,0,-0.145047758298345,1,1
"ENSG00000122417",3.05828724295826e-08,1,11,0,-0.144736803632523,1,1
"ENSG00000147155",2.12531394920979e-09,1,4,0,0.143722799939173,1,1
"ENSG00000272398",5.88350732717285e-19,1,5,0,0.143199129165223,1,1
"ENSG00000165795",0.000282176219450515,1,7,0,-0.142925224284494,1,1
"ENSG00000172171",0.033313520416327,1,6,0,-0.142857166761689,1,1
"ENSG00000244687",0.00665352917693461,0.787978354017246,6,0,0.141832921869463,1,1
"ENSG00000125648",6.95905210238003e-07,1,5,0,0.141709532170259,1,1
"ENSG00000116171",4.98610328891902e-07,1,6,0,0.141216835421897,1,1
"ENSG00000122359",0.000773211113772313,1,3,0,0.141201576206453,1,1
"ENSG00000206053",0.0443116062102908,0.129023016340323,3,0,0.141199932657425,1,1
"ENSG00000166946",0.019959297156364,0.0348382191236228,4,1,-0.140754862663721,1,1
"ENSG00000107949",0.0333658483806159,1,3,0,0.140706373297028,1,1
"ENSG00000110321",7.07600274876904e-11,1,5,0,0.139797626051293,1,1
"ENSG00000102316",4.10753274889774e-06,1,7,0,-0.13975831287192,1,1
"ENSG00000120885",9.38498964368175e-15,1,4,0,-0.13900206328393,1,1
"ENSG00000171421",0.0486075005799078,0,2,2,-0.138664847076233,1,1
"ENSG00000114120",0.00111691281989154,1,8,0,0.13853102295459,1,1
"ENSG00000132475",1.71161122266443e-20,1,3,0,-0.138480553144571,1,1
"ENSG00000133328",0.000464992481402524,1,3,0,-0.138228772986498,1,1
"ENSG00000161016",0.0208432142776474,1,5,0,-0.137953388570535,1,1
"ENSG00000168958",0.0217715001041711,1,10,0,-0.137897618093927,1,1
"ENSG00000104763",6.00396646545566e-09,1,6,0,-0.137748240567387,1,1
"ENSG00000115234",0.0153257959125768,1,5,0,-0.137603323537696,1,1
"ENSG00000084754",6.23830245186114e-06,1,5,0,0.136419402116779,1,1
"ENSG00000182853",7.05582379701702e-09,1,3,0,0.136411110562869,1,1
"ENSG00000132002",7.19076885228645e-07,0,2,2,-0.136306090823901,1,1
"ENSG00000012061",0.025655555329324,1,7,0,-0.136100602345195,1,1
"ENSG00000143740",0.0334275885929274,1,3,0,0.135686294254651,1,1
"ENSG00000188690",0.000167516614400993,1,4,0,0.135464952749755,1,1
"ENSG00000100804",1.57739677673982e-20,1,3,0,-0.135460476845218,1,1
"ENSG00000166295",0.00314100093916663,0.790813265896251,5,0,-0.135429152109998,1,1
"ENSG00000116478",1.28181938346947e-15,1,4,0,0.135301969585382,1,1
"ENSG00000088682",0.00492292192357924,1,4,0,0.135193592393689,1,1
"ENSG00000022840",0.0207240279229669,1,7,0,0.135134780453948,1,1
"ENSG00000032389",6.25983511030659e-07,1,6,0,0.135038191341289,1,1
"ENSG00000185236",3.67799847144515e-05,1,3,0,-0.134687829394403,1,1
"ENSG00000138036",0.0275822221840491,0.694169629951399,4,0,0.134685159415512,1,1
"ENSG00000152061",1.011625449146e-06,1,11,0,-0.134362480194269,1,1
"ENSG00000170791",0.0112941261853673,1,11,0,0.133767732330167,1,1
"ENSG00000213782",0.048167403425072,1,3,0,-0.133512597727751,1,1
"ENSG00000151502",0.023691906070816,1,3,0,-0.133357061960855,1,1
"ENSG00000184436",0.0292493936326955,1,7,0,-0.132781454034198,1,1
"ENSG00000035115",4.14962439213389e-09,1,7,0,-0.132440699699463,1,1
"ENSG00000120306",8.51268225434479e-05,1,3,0,-0.132440118487755,1,1
"ENSG00000153391",0.0212838404411178,1,6,0,-0.131725470152621,1,1
"ENSG00000176209",0.0371507498064894,0.42663935233283,6,0,0.131626136967603,1,1
"ENSG00000198668",0.0434923992955479,0,2,2,0.13141040123557,1,1
"ENSG00000143416",5.64357433484191e-06,1,3,0,0.131403187632386,1,1
"ENSG00000112514",6.92472293908228e-13,1,6,0,0.131176077528321,1,1
"ENSG00000087842",2.01754341152719e-09,1,4,0,0.130996000369937,1,1
"ENSG00000163660",1.54060177135187e-17,1,10,0,-0.13053934303637,1,1
"ENSG00000147654",0.0237827988406112,1,5,0,-0.130538529290068,1,1
"ENSG00000205420",5.54664804051393e-108,1,3,0,0.129717243540096,1,1
"ENSG00000174564",0.00699413736143309,0,2,2,0.129714180303557,1,1
"ENSG00000137267",1.53696492297818e-06,1,3,0,0.129233194014898,1,1
"ENSG00000217930",0.00391813314348427,1,4,0,-0.127840254500966,1,1
"ENSG00000004534",0.00233216483473604,1,9,0,0.127554526806251,1,1
"ENSG00000064961",2.66014243465508e-07,1,4,0,0.127548100223643,1,1
"ENSG00000110696",0.0351362592747944,1,3,0,0.127473077641015,1,1
"ENSG00000162004",0.00165611805569059,1,3,0,0.127006282703834,1,1
"ENSG00000115274",0.0327068998390751,1,4,0,-0.126959293138865,1,1
"ENSG00000055950",0.00129789878142083,1,4,0,0.12666186757101,1,1
"ENSG00000197119",0.0120864492324422,1,7,0,-0.126605331464954,1,1
"ENSG00000177200",2.21441362227876e-11,1,11,0,0.126391548479527,1,1
"ENSG00000148735",0.00180536130458885,1,5,0,0.12606618680482,1,1
"ENSG00000152795",1.39198010667932e-17,1,5,0,0.126057029671479,1,1
"ENSG00000166275",0.00227550903946705,0.924445648488991,3,0,0.125591825452535,1,1
"ENSG00000173992",0.00814799906896263,0,2,2,0.125478684310912,1,1
"ENSG00000120725",0.0335417158010763,0,2,2,-0.12510737350554,1,1
"ENSG00000108588",0.0021737206078778,1,3,0,0.124999758409393,1,1
"ENSG00000132780",0.000109031562378825,1,6,0,-0.123906824211824,1,1
"ENSG00000144566",0.0153631200035194,1,4,0,0.123647777847908,1,1
"ENSG00000181019",4.08919334803193e-11,1,3,0,-0.12354605163202,1,1
"ENSG00000129657",4.23918796033754e-05,1,6,0,0.123157157332741,1,1
"ENSG00000143420",6.37853123281108e-15,1,4,0,-0.121682474055852,1,1
"ENSG00000169314",5.02980274597166e-06,1,8,0,-0.121652656848139,1,1
"ENSG00000023191",0.0037659478301208,1,5,0,0.120638153453008,1,1
"ENSG00000170035",8.53705187684932e-08,1,4,0,-0.120432749797678,1,1
"ENSG00000125826",0.0237827988406112,1,4,0,0.120416645980951,1,1
"ENSG00000184162",0.00666763509897062,1,5,0,-0.120239623136767,1,1
"ENSG00000130511",4.00542223886777e-09,1,8,0,-0.119641135133183,1,1
"ENSG00000115415",0.000443019809016053,1,3,0,-0.119160740853012,1,1
"ENSG00000133665",0.00330438899718082,1,4,0,-0.118492754328226,1,1
"ENSG00000026508",4.76580485037608e-15,1,12,0,-0.11845384609539,1,1
"ENSG00000250722",1.80352899144636e-10,1,5,0,-0.11830013721707,1,1
"ENSG00000095906",0.000247359377291454,1,4,0,-0.118115378185821,1,1
"ENSG00000165806",0.0465062421664261,1,8,0,0.118018922680904,1,1
"ENSG00000143222",6.12300412758912e-29,1,4,0,0.117138074209208,1,1
"ENSG00000110200",0.000525863692830749,1,6,0,0.11693647924468,1,1
"ENSG00000169242",0.0183841435129177,0.150102219507509,3,0,0.116333700833662,1,1
"ENSG00000073737",7.60094562012375e-10,1,5,0,-0.116038656843011,1,1
"ENSG00000185201",0.00668161262181686,1,3,0,0.11558326105397,1,1
"ENSG00000159713",5.51947145220244e-05,1,3,0,-0.115188100667902,1,1
"ENSG00000113013",0.0305780079969745,1,3,0,0.115025868086926,1,1
"ENSG00000204381",0.00116160052798724,1,5,0,0.114799562218109,1,1
"ENSG00000090263",0.00939869790117596,1,3,0,0.114718961245715,1,1
"ENSG00000135930",2.00358808302622e-05,1,3,0,0.114209288841044,1,1
"ENSG00000115875",3.64068459444184e-31,1,6,0,-0.114023842618658,1,1
"ENSG00000134339",0.000115060737399248,1,3,0,-0.11362468326093,1,1
"ENSG00000214706",0.0328435830365344,1,4,0,0.113588279814362,1,1
"ENSG00000147813",0.029227964292708,1,4,0,0.113495542379502,1,1
"ENSG00000198467",6.81015132104627e-06,1,4,0,0.113354200876746,1,1
"ENSG00000172354",8.02018949821566e-14,1,6,0,0.113291388703973,1,1
"ENSG00000126456",0.0130754084763873,1,8,0,-0.112002490083576,1,1
"ENSG00000245532",2.59439359736162e-05,1,3,0,-0.111912772601427,1,1
"ENSG00000124733",0.0340799476089079,1,3,0,0.111472195531506,1,1
"ENSG00000105701",2.09168529479436e-10,1,4,0,0.111465434408579,1,1
"ENSG00000119888",9.37004639715414e-14,1,4,0,0.111172625824212,1,1
"ENSG00000148985",0.000166134837030493,1,14,0,0.110678495736126,1,1
"ENSG00000128309",0.00666763509897062,1,4,0,-0.11059145782116,1,1
"ENSG00000116489",0.00293233396180348,1,3,0,0.11030894761482,1,1
"ENSG00000182165",2.57059809725444e-10,1,5,0,-0.110192016570637,1,1
"ENSG00000143570",0.0266495615202906,1,3,0,-0.109931495247531,1,1
"ENSG00000095066",5.30946964789004e-05,1,5,0,0.109807530105583,1,1
"ENSG00000175183",1.30860661789977e-05,1,3,0,0.109792447440631,1,1
"ENSG00000149573",0.0331493438842365,1,6,0,0.10955624762572,1,1
"ENSG00000175756",0.00982503984629825,1,4,0,-0.109368763790503,1,1
"ENSG00000170270",6.95223985142247e-06,1,3,0,0.109348572603327,1,1
"ENSG00000025708",0.011423922778775,1,4,0,0.109222391055147,1,1
"ENSG00000172809",1.65133748276797e-07,1,3,0,0.108822794856486,1,1
"ENSG00000143320",7.50552844057871e-18,1,3,0,-0.108748537819119,1,1
"ENSG00000169764",2.44233472237841e-05,1,4,0,-0.108392120611713,1,1
"ENSG00000230124",0.00401752267876243,1,4,0,0.10831011917508,1,1
"ENSG00000189067",0.0268581992486378,1,6,0,-0.108304514485052,1,1
"ENSG00000161981",0.000385534239436704,1,3,0,-0.107956455619935,1,1
"ENSG00000127837",0.0158747672629012,1,3,0,0.107489268644362,1,1
"ENSG00000137955",0.020123900950421,1,4,0,-0.106854397043827,1,1
"ENSG00000163466",6.96061195353377e-30,1,3,0,-0.106791543007715,1,1
"ENSG00000241258",0.0100393648765741,1,8,0,-0.106252351787089,1,1
"ENSG00000171204",0.022642876146747,1,5,0,0.105920655456611,1,1
"ENSG00000178057",9.84869066723012e-08,1,5,0,0.105678032873196,1,1
"ENSG00000099622",1.67173301171899e-07,1,3,0,0.105590062111801,1,1
"ENSG00000090238",0.000150101342722227,1,4,0,-0.105538871846289,1,1
"ENSG00000213920",0.00206128888098478,1,6,0,0.105351287423543,1,1
"ENSG00000171462",0.00975380805882017,1,9,0,0.105263192941345,1,1
"ENSG00000008282",6.94375577549179e-10,1,4,0,0.105143110457683,1,1
"ENSG00000060138",5.45439609420126e-62,1,8,0,0.104987266742263,1,1
"ENSG00000127054",0.0197096757009962,1,4,0,0.104949092208888,1,1
"ENSG00000162076",0.000405021840990971,1,4,0,-0.104684344327566,1,1
"ENSG00000005001",0.000986669477802706,1,5,0,-0.104628218268706,1,1
"ENSG00000154640",0.0142903369835905,1,4,0,0.104568919333122,1,1
"ENSG00000185896",0.00192872508239249,1,4,0,-0.104302924257915,1,1
"ENSG00000147996",0.00129919781754761,1,10,0,-0.103698546209113,1,1
"ENSG00000167644",1.84216634974323e-06,0,2,2,-0.103210509920605,1,1
"ENSG00000003056",0.00585908687048295,1,3,0,-0.102916514208476,1,1
"ENSG00000168066",0.00142689689812599,1,4,0,-0.102324992775422,1,1
"ENSG00000116044",4.85690936192913e-15,1,7,0,-0.102135675687258,1,1
"ENSG00000091640",0.0189188581259954,0,2,2,0.10199111396406,1,1
"ENSG00000087460",5.93978748135707e-18,1,12,0,-0.101738169200199,1,1
"ENSG00000118418",0.000418301831062062,0,2,2,0.0999752415848864,1,1
"ENSG00000171928",0.0192349550116404,1,3,0,0.0982772265850871,1,1
"ENSG00000079459",7.39779764955365e-05,1,6,0,0.0974126042540807,1,1
"ENSG00000182093",0.0097922508071422,1,6,0,-0.0973649436458714,1,1
"ENSG00000116663",0.0128611172875325,1,4,0,0.0973121227864163,1,1
"ENSG00000127125",0.000119536364730569,1,5,0,0.0972967464536286,1,1
"ENSG00000187954",0.000424856397215981,1,8,0,0.097222180619121,1,1
"ENSG00000166598",1.03158924740959e-07,1,4,0,0.0970441587380648,1,1
"ENSG00000104611",0.00572152714742337,1,8,0,0.0966540724023725,1,1
"ENSG00000203875",0.0456539424620772,1,4,0,0.0966403718834854,1,1
"ENSG00000116857",0.0350040473306465,1,4,0,0.0966326823042698,1,1
"ENSG00000175110",0.012713350550881,1,4,0,-0.096373955032848,1,1
"ENSG00000090621",3.51246880322931e-05,1,9,0,0.0961805799730873,1,1
"ENSG00000172531",0.00292775316565336,1,3,0,-0.0957645900633622,1,1
"ENSG00000162585",0.00469128255768745,1,5,0,-0.0955707999219741,1,1
"ENSG00000187778",0.0480423805167228,1,4,0,-0.0952223105359255,1,1
"ENSG00000092108",0.0245731495049081,1,5,0,0.0951148965724052,1,1
"ENSG00000100591",2.45031851723966e-11,1,3,0,-0.095023145666997,1,1
"ENSG00000118523",2.24240578514075e-09,1,4,0,-0.0945061877187901,1,1
"ENSG00000100823",0.000844833918639229,1,5,0,-0.0941651497722479,1,1
"ENSG00000155957",0.0442023476714187,0,2,2,0.0935118916106073,1,1
"ENSG00000100519",9.69468785343461e-06,1,3,0,0.0933594110239064,1,1
"ENSG00000149932",4.26119984191048e-13,1,3,0,0.0932896197836648,1,1
"ENSG00000130255",0.0116503158407041,1,3,0,0.0917313791487918,1,1
"ENSG00000114209",0.0147584819785491,1,7,0,0.0916306201905204,1,1
"ENSG00000144713",8.73714638161434e-49,0,2,2,0.0913292675957894,1,1
"ENSG00000145335",8.61400537056295e-05,1,6,0,0.0912663824021382,1,1
"ENSG00000196154",8.00926268144256e-25,1,4,0,-0.0911413352188457,1,1
"ENSG00000146729",0.0122562377067299,1,4,0,-0.0909093441599422,1,1
"ENSG00000175324",0.000408767997025899,1,6,0,-0.0903831546649591,1,1
"ENSG00000169189",1.18050342481715e-05,1,3,0,-0.0898299819653386,1,1
"ENSG00000163435",1.15004905565209e-08,1,3,0,-0.0897791751594355,1,1
"ENSG00000181061",0.00106090433027365,1,4,0,-0.0892872327227664,1,1
"ENSG00000198242",1.14514138780215e-07,1,3,0,0.0888644644038043,1,1
"ENSG00000168610",0.0225733661336684,1,4,0,0.0879251133409245,1,1
"ENSG00000103978",0.021230442904496,1,4,0,0.0877353822758177,1,1
"ENSG00000111906",0.010478697876184,1,6,0,0.0875250266743032,1,1
"ENSG00000250317",0.00063295987202712,1,3,0,0.0875140118068802,1,1
"ENSG00000129055",0.0272595260688322,1,3,0,-0.0875005491776766,1,1
"ENSG00000075914",0.00309464411422316,1,3,0,0.0870673825524723,1,1
"ENSG00000132386",1.12387998232999e-08,1,3,0,-0.0867293391298969,1,1
"ENSG00000205323",0.0158211318351543,0,2,2,-0.086354753297383,1,1
"ENSG00000164934",0.0156935243613796,1,3,0,0.0861938124964632,1,1
"ENSG00000125611",8.81400092924011e-06,1,3,0,-0.0861849794022811,1,1
"ENSG00000128463",0.000592801097528707,1,4,0,0.0858126247540782,1,1
"ENSG00000128422",7.38099227440307e-70,1,3,0,0.0853042845073122,1,1
"ENSG00000140365",0.00470028627543621,1,3,0,-0.0849265755035029,1,1
"ENSG00000124214",3.9677214268318e-05,1,8,0,0.0840572454033137,1,1
"ENSG00000004455",0.033854355228779,1,5,0,0.083339130834895,1,1
"ENSG00000148180",5.34460623241269e-16,1,6,0,-0.0828255819368691,1,1
"ENSG00000172500",2.3652301463873e-09,1,4,0,-0.082145185888494,1,1
"ENSG00000153037",0.00205527041412525,1,4,0,-0.0819290164977372,1,1
"ENSG00000185627",0.0059812819393175,0,2,2,-0.0814707802390201,1,1
"ENSG00000123562",0.00560477386807438,1,7,0,-0.0800000149941615,1,1
"ENSG00000085063",2.82295731171351e-08,1,7,0,-0.0793773626182073,1,1
"ENSG00000176597",0.0128671811223686,1,3,0,-0.0792406499791441,1,1
"ENSG00000131165",0.0245311952297286,1,4,0,-0.078544556975318,1,1
"ENSG00000133606",0.00183958314340412,1,9,0,-0.078481290519972,1,1
"ENSG00000159674",0.0296725705073744,1,4,0,-0.0783509818645639,1,1
"ENSG00000109016",0.000187119455241756,1,5,0,0.0783070749544713,1,1
"ENSG00000075415",7.23822386100415e-40,1,3,0,0.0781581468401514,1,1
"ENSG00000175334",2.47925017704287e-06,1,5,0,0.0770563586358751,1,1
"ENSG00000090054",0.0459406026007819,1,4,0,-0.0769365236525083,1,1
"ENSG00000023734",0.0368362751317583,1,3,0,-0.0767015213269299,1,1
"ENSG00000204370",5.25021922888052e-05,1,3,0,-0.0766668363379366,1,1
"ENSG00000170345",6.17875776763239e-16,1,3,0,-0.0761087744851009,1,1
"ENSG00000187514",2.20383694524654e-87,1,3,0,0.0747467032911416,1,1
"ENSG00000187244",0.0459406026007819,1,3,0,-0.0746403843292088,1,1
"ENSG00000206075",0.00019273789966269,0,2,2,-0.0743611814126939,1,1
"ENSG00000178467",0.000864105336703952,1,4,0,0.0741834078657829,1,1
"ENSG00000140319",0.000215605230213187,0,2,2,-0.0738838612082677,1,1
"ENSG00000108654",1.43745004942819e-10,1,5,0,0.0738139862568144,1,1
"ENSG00000171735",0.00862723795797017,1,3,0,0.0730534543117298,1,1
"ENSG00000157326",0.0140727507865675,1,5,0,-0.0729167732929121,1,1
"ENSG00000100220",0.0394926573952465,0,2,2,-0.0724100530332893,1,1
"ENSG00000137965",0.0343703589278777,1,8,0,0.072161061899788,1,1
"ENSG00000100711",6.24810122524693e-05,1,4,0,0.0717051227984539,1,1
"ENSG00000163875",0.0150405482433981,1,4,0,-0.070970724102409,1,1
"ENSG00000197111",0.00209498986041244,1,5,0,0.0709676325015375,1,1
"ENSG00000145287",3.88824412633163e-08,1,4,0,-0.0707600681208472,1,1
"ENSG00000168906",0.0067304741760189,1,3,0,-0.0679012517037566,1,1
"ENSG00000196954",1.0620009075034e-06,1,3,0,-0.0673007898248397,1,1
"ENSG00000159352",8.90191090367229e-05,1,3,0,0.0672555477023097,1,1
"ENSG00000100883",0.00876257441385136,1,8,0,-0.0666666724482026,1,1
"ENSG00000198931",6.3267467832538e-07,1,3,0,0.0664087030191318,1,1
"ENSG00000177576",0.00019591137383947,1,4,0,-0.0657900605605529,1,1
"ENSG00000159335",2.34346069020491e-06,1,3,0,0.0655047801412952,1,1
"ENSG00000169738",0.0428211990059001,1,3,0,0.063263327466709,1,1
"ENSG00000125944",0.0255197523230949,1,7,0,0.0588660452447858,1,1
"ENSG00000213585",0.00156231836076234,1,4,0,-0.0577719623100645,1,1
"ENSG00000136238",0.0267733186132339,1,3,0,-0.0576937718004335,1,1
"ENSG00000106211",1.83987355741225e-45,1,4,0,-0.0536326166788788,1,1
"ENSG00000013306",0.0107424132337944,1,4,0,0.0535168329411449,1,1
"ENSG00000241685",3.0514408911263e-05,1,3,0,-0.0533281135229456,1,1
"ENSG00000159199",0.0112282220035349,0,2,2,-0.0530565528311072,1,1
"ENSG00000219200",0.0251066241244845,0,2,2,0.0525048979316518,1,1
"ENSG00000240857",0.0408723798942344,1,3,0,0.0524144722962789,1,1
"ENSG00000123349",0.0093891129430201,1,3,0,0.0493999390712504,1,1
"ENSG00000165272",1.41604896694203e-12,0,2,2,0.0492115141345096,1,1
"ENSG00000106028",8.84045987835615e-06,1,3,0,-0.0491865397939535,1,1
"ENSG00000178952",1.14211416938582e-05,0,2,2,0.0455614959837443,1,1
"ENSG00000085871",0.0367294513226422,1,3,0,0.0449230716543767,1,1
"ENSG00000118181",0.0166207032377303,0,2,2,-0.0444390409426239,1,1
"ENSG00000186081",0.028102240094094,0,2,2,0.0428907043103029,1,1
"ENSG00000170421",0.00204277918296482,1,3,0,0.0377330573031589,1,1
"ENSG00000089157",5.47776246453264e-07,0,2,2,-0.0338614794455552,1,1
"ENSG00000116251",0.00484314425494793,0,2,2,-0.0331536421982458,1,1
"ENSG00000111640",0.00141017698664543,0,2,2,0.0274324924093012,1,1
"ENSG00000131981",1.89795561064816e-06,0,2,2,0.0271797157555447,1,1
"ENSG00000265681",1.98594568500979e-10,0,2,2,0.0263407741229981,1,1
"ENSG00000108602",0.0452990281540544,1,3,0,0.0262236623943289,1,1
"ENSG00000142676",1.47448996897653e-05,0,2,2,0.0253297667510409,1,1
"ENSG00000171345",1.05883507273923e-10,0,2,2,-0.0201496202427755,1,1
