"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Ciliated_UK_72hpi_adult_Infected-Ciliated_uninfected_adult_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000071462",8.93140706947658e-23,1,3,0,0.134676095488544,1,1
"ENSG00000214413",3.99675906529367e-06,1,9,0,-0.134578421559646,1,1
"ENSG00000087302",7.75369047504048e-06,1,3,0,0.134430292405149,1,1
"ENSG00000167741",0.000581687093393849,0.429852273833101,5,0,0.134420359358528,1,1
"ENSG00000061794",0.00122943534432954,0.128226118355341,3,0,0.1343690596644,1,1
"ENSG00000100823",2.54813051453406e-16,1,6,0,0.134078213633977,1,1
"ENSG00000221978",7.40258725491653e-06,1,8,0,-0.134031464207554,1,1
"ENSG00000144713",3.20913601856171e-145,0,2,2,-0.133895341289389,1,1
"ENSG00000065154",7.08532672827343e-07,0,2,2,-0.133847977380539,1,1
"ENSG00000274265",3.96375064600846e-05,1,7,0,-0.133820802989666,1,1
"ENSG00000155329",0.000255036754263487,1,8,0,0.13375063880095,1,1
"ENSG00000164548",0.0410069078072135,0.388793086821428,3,0,0.133724130309588,1,1
"ENSG00000089006",0.00706052156568368,0.489459588373456,6,0,0.133603883521202,1,1
"ENSG00000115657",0.0422968395886597,0.824109751610107,4,0,-0.133391236220672,1,1
"ENSG00000064490",9.31094212117287e-18,1,7,0,-0.132978548664751,1,1
"ENSG00000142599",0.00292555228978762,1,4,0,-0.132413609176897,1,1
"ENSG00000153443",0.00171255516044419,1,6,0,0.132242458633385,1,1
"ENSG00000215440",0.0167569920208991,1,3,0,0.132009266041633,1,1
"ENSG00000004838",0.000120808855516602,1,3,0,-0.131874348177896,1,1
"ENSG00000114686",1.84822601180927e-27,1,6,0,-0.13163354097932,1,1
"ENSG00000196352",0.000128592004290194,1,4,0,-0.131072269130958,1,1
"ENSG00000169756",2.18471409769585e-06,0.44317175994663,5,0,-0.13106310799112,1,1
"ENSG00000117308",2.0475347013615e-09,0.447315145713366,7,0,0.130931215125472,1,1
"ENSG00000149089",0.0398866568437311,1,3,0,-0.130811884165194,1,1
"ENSG00000237765",0.00302604669783586,1,7,0,0.130672842984166,1,1
"ENSG00000137473",0.000119419451566623,0.731888703757682,5,0,0.130422665390175,1,1
"ENSG00000135679",5.44512305121127e-06,1,8,0,-0.130197581308924,1,1
"ENSG00000092036",0.000386207431114186,1,6,0,0.129990487932495,1,1
"ENSG00000130177",0.0288592277284289,0.500093299798107,3,0,-0.129666134670219,1,1
"ENSG00000140545",0.0469533789663175,1,3,0,0.129236102058299,1,1
"ENSG00000143420",9.6380905726418e-20,1,4,0,0.128743472504338,1,1
"ENSG00000148985",1.9905793658223e-09,1,13,0,-0.128244323908071,1,1
"ENSG00000183605",0.000863702427487438,1,4,0,0.128019603474031,1,1
"ENSG00000214160",0.000304007017748224,1,5,0,-0.12791800123722,1,1
"ENSG00000168734",9.93087381557413e-06,1,7,0,-0.127596535299014,1,1
"ENSG00000248275",0.00347162051517863,1,6,0,0.127273592044514,1,1
"ENSG00000075239",0.00302492243963909,1,5,0,-0.126989651873823,1,1
"ENSG00000135821",1.20276703857237e-05,1,3,0,-0.126564891391792,1,1
"ENSG00000133142",1.43855298856231e-08,1,5,0,0.126480257306238,1,1
"ENSG00000176155",7.12993859342503e-06,1,6,0,0.126246169732937,1,1
"ENSG00000009307",1.45507009979921e-09,1,6,0,-0.126027825539846,1,1
"ENSG00000185187",2.14234506017007e-09,0.520597903415339,5,0,-0.125695020379599,1,1
"ENSG00000184508",0.00782322873386899,1,4,0,-0.125645559945977,1,1
"ENSG00000198467",0.00604652573777359,0.0454693672912478,3,1,0.125609215665006,1,1
"ENSG00000062038",2.38616414550796e-07,1,6,0,-0.125551320943754,1,1
"ENSG00000096080",6.25589433601143e-06,1,4,0,0.125500606977311,1,1
"ENSG00000090263",1.3660764766479e-07,1,3,0,-0.125493546234809,1,1
"ENSG00000139112",0.00672994730368079,1,3,0,0.125000290457634,1,1
"ENSG00000173933",4.14450657270169e-12,1,4,0,-0.124950135769214,1,1
"ENSG00000136143",9.16994434229968e-05,1,4,0,0.12461767598451,1,1
"ENSG00000166619",0.00503623675603965,1,3,0,0.124181459598323,1,1
"ENSG00000185043",6.19892059108476e-17,0,2,2,-0.124169396915634,1,1
"ENSG00000128463",2.78062473562306e-08,1,3,0,-0.123777411845334,1,1
"ENSG00000143033",0.000916178823220023,1,7,0,0.12372277011274,1,1
"ENSG00000116747",0.00732703925055776,1,7,0,0.123701044209215,1,1
"ENSG00000175826",4.83582242986403e-06,1,5,0,-0.123495657964918,1,1
"ENSG00000109062",2.64841925905055e-09,1,3,0,0.1234843169128,1,1
"ENSG00000130706",0.00531181404332928,1,3,0,-0.123341997325531,1,1
"ENSG00000189223",0.00126080470162897,1,10,0,-0.123056711177727,1,1
"ENSG00000005001",1.97732603272852e-20,1,7,0,0.122994631439144,1,1
"ENSG00000112514",3.89374189055993e-14,1,6,0,-0.12293417690575,1,1
"ENSG00000169740",0.00180566853349358,1,3,0,-0.122808015044042,1,1
"ENSG00000168385",0.00636854213235061,1,5,0,0.122661590154166,1,1
"ENSG00000105655",0.0179572333690912,1,4,0,-0.1216821818541,1,1
"ENSG00000165949",0.000726409829863394,1,3,0,0.121634235543415,1,1
"ENSG00000112699",3.98456566183941e-08,1,5,0,0.121428211539541,1,1
"ENSG00000153347",2.01493210048483e-07,1,3,0,-0.121213589724326,1,1
"ENSG00000115457",6.58339592138621e-17,1,6,0,-0.120235022744334,1,1
"ENSG00000147419",0.00321666935624373,1,5,0,-0.119921340405655,1,1
"ENSG00000157637",0.0186453479209462,1,4,0,-0.119843410435112,1,1
"ENSG00000257621",0.000157214997314229,1,8,0,-0.119559681868697,1,1
"ENSG00000172819",0.0301884592077686,1,5,0,0.119501389483563,1,1
"ENSG00000167646",8.65273476068018e-07,1,6,0,0.119402985074628,1,1
"ENSG00000100926",4.06343341314177e-10,1,7,0,0.119095208136443,1,1
"ENSG00000163902",1.69247404893897e-13,1,3,0,0.118925816255711,1,1
"ENSG00000167965",0.0359048737084529,1,8,0,0.118874000477079,1,1
"ENSG00000095066",8.07192692786931e-07,1,6,0,-0.118025590162374,1,1
"ENSG00000023697",7.77283150961915e-11,1,4,0,-0.117517633308694,1,1
"ENSG00000205531",0.00369149649757307,1,3,0,-0.117232683401557,1,1
"ENSG00000048342",3.7034657680204e-06,1,7,0,-0.117210608316618,1,1
"ENSG00000213523",0.0282646465941688,0,2,2,-0.117086663527423,1,1
"ENSG00000109536",2.96831018599e-08,1,4,0,-0.116950164226435,1,1
"ENSG00000161016",0.0028184258999713,1,5,0,-0.11664092305622,1,1
"ENSG00000168061",0.0178326972430219,1,6,0,-0.116600459544749,1,1
"ENSG00000126005",1.80818465584329e-05,1,5,0,-0.116375528673796,1,1
"ENSG00000204711",0.0187714826290815,1,5,0,-0.115154186529724,1,1
"ENSG00000087077",5.13455008391249e-08,1,4,0,0.114747190216879,1,1
"ENSG00000013588",0.0187571595214573,0,2,2,0.114208918509955,1,1
"ENSG00000204370",8.22681106846228e-11,0,2,2,-0.114092229879466,1,1
"ENSG00000182552",0.00309298358122323,1,5,0,0.114073588437108,1,1
"ENSG00000165782",0.0110426235184291,1,6,0,0.114066391111234,1,1
"ENSG00000123545",0.0210696245187788,1,3,0,-0.113895325187608,1,1
"ENSG00000142273",0.00115517160999796,1,3,0,-0.113891573646485,1,1
"ENSG00000133104",0.000152463389868378,1,10,0,0.113835795089009,1,1
"ENSG00000213024",0.0200699454229531,1,4,0,-0.113810498803336,1,1
"ENSG00000183648",0.0356895646024107,1,4,0,0.113784191378821,1,1
"ENSG00000189067",6.10015709348895e-05,1,5,0,-0.113759077920931,1,1
"ENSG00000008282",1.63945023043249e-17,1,4,0,-0.113576865129818,1,1
"ENSG00000057608",6.63665052735776e-12,1,4,0,-0.113221379592775,1,1
"ENSG00000109854",0.0022936115564039,1,3,0,0.11320988442652,1,1
"ENSG00000001631",0.0287010941797452,1,12,0,-0.113086175838809,1,1
"ENSG00000124733",0.000351680149199935,1,3,0,-0.112495833725966,1,1
"ENSG00000111231",0.033702397487374,1,3,0,0.112400408323082,1,1
"ENSG00000163516",0.0173781174071059,1,6,0,-0.112113553331626,1,1
"ENSG00000182087",0.000275700813156908,1,9,0,-0.111760305739011,1,1
"ENSG00000228723",2.51708462853088e-08,1,4,0,-0.111608784155787,1,1
"ENSG00000116171",2.59840909493067e-12,1,5,0,-0.111463757596755,1,1
"ENSG00000156261",0.00444978674906508,1,3,0,-0.111178650802086,1,1
"ENSG00000111912",3.16612311947856e-06,1,5,0,0.110654860901996,1,1
"ENSG00000177311",2.46259233597197e-05,1,8,0,0.110433960717572,1,1
"ENSG00000144451",6.32647464703761e-07,1,3,0,0.110374184813914,1,1
"ENSG00000143862",0.0133059233155498,1,3,0,0.11007882844555,1,1
"ENSG00000174891",0.0144506502107269,1,4,0,-0.109791702349626,1,1
"ENSG00000141985",0.000565006874023624,1,4,0,0.109398628416215,1,1
"ENSG00000116044",2.50956733909308e-41,1,8,0,-0.109259213940099,1,1
"ENSG00000167700",0.0437089008686773,1,3,0,-0.10924874881847,1,1
"ENSG00000162604",0.000818881797237498,1,3,0,-0.109218783044294,1,1
"ENSG00000176209",0.000375785369892513,1,6,0,-0.109109584447045,1,1
"ENSG00000100225",0.00488694955647403,1,7,0,-0.109071218455527,1,1
"ENSG00000123992",0.00103665963862775,1,6,0,0.108998559503192,1,1
"ENSG00000182165",1.30266615822653e-10,1,4,0,0.108679727262316,1,1
"ENSG00000120471",0.000197639955528442,1,11,0,-0.108482881277163,1,1
"ENSG00000129460",3.32410584391256e-05,1,3,0,0.108481808392586,1,1
"ENSG00000162772",0.0308022843633864,1,3,0,0.108460478581278,1,1
"ENSG00000113851",0.0473064704976647,1,3,0,0.108239517322211,1,1
"ENSG00000008517",0.0232520409353475,1,10,0,0.108036138671243,1,1
"ENSG00000163466",3.00999292767896e-56,1,5,0,0.107924149585605,1,1
"ENSG00000116857",0.00430059802141791,1,3,0,-0.107866355182076,1,1
"ENSG00000161547",4.28339701192597e-07,1,5,0,-0.107696112390453,1,1
"ENSG00000116489",6.28337860561312e-05,1,3,0,0.107685300092925,1,1
"ENSG00000069345",0.0446133530199099,1,3,0,0.107607923079072,1,1
"ENSG00000154582",1.94359108407092e-05,1,6,0,0.107464284959987,1,1
"ENSG00000135002",0.0012213357718483,1,4,0,0.107461508460148,1,1
"ENSG00000175334",2.75777061409148e-17,1,5,0,-0.10740287164661,1,1
"ENSG00000145287",1.41679429447888e-26,1,5,0,-0.106802251643925,1,1
"ENSG00000115884",6.41144006533394e-06,1,5,0,-0.106797284356615,1,1
"ENSG00000140995",0.00332855761381314,1,4,0,0.10626733427423,1,1
"ENSG00000138036",0.00052511727743046,1,4,0,-0.106222922586361,1,1
"ENSG00000204564",0.00987696573549489,1,6,0,0.106153778984356,1,1
"ENSG00000166971",0.0334798551264794,1,5,0,-0.106075482278835,1,1
"ENSG00000176485",4.50655776921964e-05,1,3,0,0.105634023730391,1,1
"ENSG00000160789",0.0167019942552629,1,3,0,-0.105525423151677,1,1
"ENSG00000073792",0.0137945462702148,1,4,0,-0.105414337546457,1,1
"ENSG00000138085",8.97325186206641e-10,1,5,0,-0.104327506649322,1,1
"ENSG00000123562",1.74150995074203e-10,1,7,0,0.104316261186808,1,1
"ENSG00000134882",0.0101622946417412,1,3,0,0.104297904052556,1,1
"ENSG00000134905",0.000396764023905104,0,2,2,0.1035621389005,1,1
"ENSG00000060762",1.22158850764437e-05,1,4,0,-0.103476145423354,1,1
"ENSG00000183011",8.80140619701204e-05,1,5,0,0.103433038491099,1,1
"ENSG00000153037",2.63768918169762e-12,1,5,0,-0.103317015861778,1,1
"ENSG00000163159",0.0196730956970778,1,4,0,0.102365464142435,1,1
"ENSG00000111011",6.34809812956223e-10,1,12,0,-0.102180810250698,1,1
"ENSG00000119004",0.0118612980585413,1,6,0,0.102001088202633,1,1
"ENSG00000114416",7.00956456676422e-06,1,9,0,0.101694813487423,1,1
"ENSG00000102316",5.85284368447093e-11,1,6,0,-0.101420945846737,1,1
"ENSG00000116754",2.75137213615469e-27,1,9,0,0.101123595505618,1,1
"ENSG00000065357",0.00882629042569469,1,10,0,-0.100655771294438,1,1
"ENSG00000162069",2.13221294476239e-06,1,4,0,0.100555742329577,1,1
"ENSG00000161960",5.53491113303454e-32,1,3,0,0.100419288212153,1,1
"ENSG00000159588",2.09474504571263e-11,1,14,0,-0.100015097285456,1,1
"ENSG00000104957",6.47346346722756e-06,1,10,0,0.0999280673740085,1,1
"ENSG00000134504",0.00385515371508401,1,6,0,0.0998182776106636,1,1
"ENSG00000198643",4.80461549397428e-15,1,3,0,0.0994984525695287,1,1
"ENSG00000170412",0.000143670004145401,1,6,0,-0.0994404035675176,1,1
"ENSG00000112357",0.0197439360260965,1,3,0,-0.0988312372496263,1,1
"ENSG00000109220",0.000513042079236438,1,3,0,0.0985457738050844,1,1
"ENSG00000104805",0.0023900331539805,1,3,0,-0.0984910720320445,1,1
"ENSG00000149573",0.000382044629140393,1,5,0,-0.0982957804795113,1,1
"ENSG00000186352",4.33396858679199e-05,0,2,2,-0.0981558409749478,1,1
"ENSG00000136147",0.000297356027577729,1,5,0,0.0981359281292197,1,1
"ENSG00000085063",4.23525962253014e-30,1,7,0,0.0976280519672274,1,1
"ENSG00000214706",0.0218316421711543,1,4,0,0.0974762348648633,1,1
"ENSG00000069011",7.26449306914031e-07,1,4,0,0.0971929839651974,1,1
"ENSG00000138495",0.0263960013831225,0,2,2,0.0970610482988322,1,1
"ENSG00000182899",4.13668037075633e-05,1,5,0,0.0966873772004063,1,1
"ENSG00000103495",7.81995716185682e-05,1,10,0,-0.0966374085093877,1,1
"ENSG00000161677",9.62428494224599e-07,1,4,0,-0.0965792973393722,1,1
"ENSG00000063046",7.54324867339848e-12,1,3,0,0.0963597263411129,1,1
"ENSG00000160211",0.0140778885990564,1,3,0,-0.0961759907121563,1,1
"ENSG00000112701",0.00434333958872233,1,4,0,0.0959025716842709,1,1
"ENSG00000160932",1.82950990857374e-06,0,2,2,0.0957196378438834,1,1
"ENSG00000228300",0.0067643442547964,0,2,2,-0.0956345687409389,1,1
"ENSG00000184154",0.0175123365843632,1,5,0,-0.095530832520452,1,1
"ENSG00000196998",4.04241126211719e-07,1,5,0,-0.0947664400758056,1,1
"ENSG00000173153",0.000176837595468682,1,4,0,-0.0945858329971945,1,1
"ENSG00000147853",0.0495920172825146,1,3,0,-0.0938923558663451,1,1
"ENSG00000114638",2.63240404644718e-13,1,3,0,-0.0938426568820222,1,1
"ENSG00000126457",1.40052012951187e-11,1,3,0,0.0935210975216008,1,1
"ENSG00000169045",1.57964986590297e-06,1,11,0,-0.093344763190164,1,1
"ENSG00000060971",9.49844139763681e-08,1,4,0,-0.0929927330004748,1,1
"ENSG00000186081",4.23233580419535e-15,0,2,2,0.0928111029224949,1,1
"ENSG00000100883",0.0198313473339562,1,5,0,0.0927168156024874,1,1
"ENSG00000173992",0.0144835716477334,0,2,2,0.092462437505707,1,1
"ENSG00000107262",0.0155759329490588,1,5,0,-0.0923077578794517,1,1
"ENSG00000100294",0.00100511414219705,1,4,0,0.0922163139101204,1,1
"ENSG00000102119",0.00847090687937642,1,5,0,-0.0916650794420179,1,1
"ENSG00000166136",1.68104288450554e-23,1,4,0,-0.0913197615127338,1,1
"ENSG00000007255",0.00024780482778449,1,4,0,-0.0913166661088734,1,1
"ENSG00000103275",0.00360622474684841,1,7,0,-0.0911487342759578,1,1
"ENSG00000147687",0.000114818943039731,1,5,0,-0.0910986873390004,1,1
"ENSG00000109083",0.00427948651355007,0.397443025134278,3,0,-0.0910448917758906,1,1
"ENSG00000147676",2.1736865667066e-09,1,4,0,-0.0908317318547451,1,1
"ENSG00000166275",0.000994369419043797,1,3,0,0.0907615924246713,1,1
"ENSG00000196136",0.0211584565782521,0.784125655271602,3,0,0.0907587777644289,1,1
"ENSG00000113648",0.0111279443065234,1,5,0,0.0907300133238905,1,1
"ENSG00000174780",0.00103790828048895,1,3,0,0.0899083974739497,1,1
"ENSG00000198736",3.60643399331205e-05,1,5,0,0.0897387611734977,1,1
"ENSG00000165672",5.41812482430997e-09,0,2,2,-0.0895636095150598,1,1
"ENSG00000106541",6.0158382947691e-24,1,3,0,-0.088966895172687,1,1
"ENSG00000168610",5.95053887888206e-05,1,6,0,-0.0888500481924781,1,1
"ENSG00000278845",0.0356498064562403,1,3,0,0.0887536786198019,1,1
"ENSG00000117448",0.0322399883390076,1,3,0,-0.0887474852571521,1,1
"ENSG00000159674",0.0259237477023461,1,3,0,0.0884355679526078,1,1
"ENSG00000197070",0.0157447588712586,1,4,0,-0.0883978779405434,1,1
"ENSG00000143416",2.0485145435591e-06,1,4,0,0.0883906219813898,1,1
"ENSG00000243927",1.94538610140936e-16,1,4,0,0.0880508024661462,1,1
"ENSG00000183346",0.0328481403971562,1,7,0,-0.087814722637218,1,1
"ENSG00000185624",2.30219183204752e-11,1,3,0,-0.0877851326932608,1,1
"ENSG00000141562",0.0485805109715072,1,4,0,0.0872942098049884,1,1
"ENSG00000196704",3.10438260777364e-06,1,8,0,0.0870752571914231,1,1
"ENSG00000104897",0.0322616750427918,1,3,0,-0.0870352207779734,1,1
"ENSG00000182934",0.00194621590001703,1,3,0,-0.086845810327136,1,1
"ENSG00000100908",0.000159498192074822,1,6,0,0.0868094460937992,1,1
"ENSG00000165609",2.45346652708441e-05,0,2,2,-0.0865282602031379,1,1
"ENSG00000177674",6.20912039687282e-13,1,5,0,-0.0863035744325127,1,1
"ENSG00000026508",0.00782781126960075,1,6,0,0.086201013327585,1,1
"ENSG00000149043",0.00253830193158257,1,5,0,0.0857737843586434,1,1
"ENSG00000119888",1.98894899083406e-16,1,4,0,0.0856818051551618,1,1
"ENSG00000090487",0.00933009691119454,1,3,0,0.0854149937417917,1,1
"ENSG00000164978",0.0217582251221584,0,2,2,0.0853162133719986,1,1
"ENSG00000230124",0.000234773588805806,1,4,0,-0.0848223110317635,1,1
"ENSG00000161920",1.53947343669201e-13,1,6,0,-0.084331463846121,1,1
"ENSG00000134851",4.5531543517906e-15,1,4,0,0.084164279104277,1,1
"ENSG00000177666",0.0137152480039765,1,6,0,-0.0837378543380306,1,1
"ENSG00000075415",1.69259533496815e-82,1,3,0,-0.083416773325377,1,1
"ENSG00000144908",0.000559975066259728,1,7,0,-0.0830919600246701,1,1
"ENSG00000143499",0.0105473162829261,1,3,0,-0.0830591326563409,1,1
"ENSG00000104852",3.46627362365026e-13,1,5,0,-0.0830189702782711,1,1
"ENSG00000164081",1.60587222440651e-06,1,4,0,-0.0825876901257828,1,1
"ENSG00000115685",0.0133156500212743,1,4,0,0.0819675394725824,1,1
"ENSG00000147535",0.034286183802639,1,8,0,-0.0816909754412862,1,1
"ENSG00000106211",8.2674700211718e-43,1,4,0,-0.0815210399709556,1,1
"ENSG00000023734",0.00312609063674686,0,2,2,0.0813392072970156,1,1
"ENSG00000115204",0.00516118458280161,1,3,0,0.0813132519145152,1,1
"ENSG00000147123",0.000145344051444755,1,5,0,0.0811259577400485,1,1
"ENSG00000086666",0.00125812438633744,1,7,0,-0.0809058480226234,1,1
"ENSG00000064726",0.0497556067116725,1,4,0,0.0807405413258593,1,1
"ENSG00000175193",1.4503286405902e-06,1,4,0,-0.0801365940730027,1,1
"ENSG00000204264",7.55070918256573e-12,1,3,0,-0.0800588416621111,1,1
"ENSG00000165416",0.00404190554531799,1,5,0,-0.0799908400537573,1,1
"ENSG00000167460",4.71319116576186e-05,1,6,0,-0.0795698691437374,1,1
"ENSG00000093144",0.00513516070730476,1,5,0,0.0795518795025217,1,1
"ENSG00000108654",6.14895450174934e-59,1,6,0,0.0795252207762374,1,1
"ENSG00000100711",0.0241630892617312,1,3,0,-0.0793879931807226,1,1
"ENSG00000116663",0.00721734801469571,1,4,0,-0.0792849312921295,1,1
"ENSG00000173418",0.0143945761998103,1,3,0,0.0790495927857299,1,1
"ENSG00000172270",0.000125349309523319,0,2,2,-0.0790344627759914,1,1
"ENSG00000163660",8.18204625310609e-18,1,9,0,-0.0788900718765383,1,1
"ENSG00000137818",3.29598174275365e-60,1,4,0,0.0779504835335121,1,1
"ENSG00000198074",2.37580947276484e-12,1,3,0,-0.0776613368638042,1,1
"ENSG00000079739",0.0353089075519691,1,3,0,-0.0774538550495147,1,1
"ENSG00000034239",0.037902205978681,1,8,0,0.077189365446527,1,1
"ENSG00000140319",2.35451540097066e-06,0,2,2,0.0770492502501893,1,1
"ENSG00000126247",1.90833868944057e-07,1,3,0,0.0770472434528666,1,1
"ENSG00000189366",0.00162586979746069,1,4,0,-0.0765850826942428,1,1
"ENSG00000125775",0.00885873243896889,1,3,0,-0.0761547524338305,1,1
"ENSG00000102172",2.06803186792659e-06,1,3,0,-0.0761025539763725,1,1
"ENSG00000128422",9.87180273478561e-161,1,3,0,-0.0760184963115492,1,1
"ENSG00000099622",0.00481824544335265,1,3,0,-0.0758885998348229,1,1
"ENSG00000110696",0.0470818491026083,1,3,0,-0.0758578545144645,1,1
"ENSG00000213920",9.80101850746928e-05,1,6,0,-0.07572072298012,1,1
"ENSG00000174950",0.0143439118678169,1,3,0,0.0751903228335233,1,1
"ENSG00000141552",0.0316088059496493,1,5,0,-0.0750445321499614,1,1
"ENSG00000129515",0.0204452785096232,1,4,0,0.0744649198553411,1,1
"ENSG00000124299",1.333223892364e-05,1,4,0,0.0742842528556531,1,1
"ENSG00000205707",0.0174667991350865,1,4,0,-0.0736275613934187,1,1
"ENSG00000142864",3.31797989109513e-17,1,6,0,0.0734135381384783,1,1
"ENSG00000128274",1.12803724367421e-07,1,5,0,-0.0732385162712522,1,1
"ENSG00000173207",3.9252558040149e-05,1,3,0,-0.0732139301172303,1,1
"ENSG00000165264",1.44934219710999e-10,1,3,0,0.0730208481180229,1,1
"ENSG00000112576",0.00781847973310652,1,10,0,0.0728075463389109,1,1
"ENSG00000022277",0.020017940668773,1,4,0,-0.0727772989472131,1,1
"ENSG00000223573",0.0143723774410003,1,3,0,0.072763884529647,1,1
"ENSG00000076053",0.0411408365513162,1,3,0,0.0725576203011644,1,1
"ENSG00000241343",3.3501159014668e-10,0,2,2,-0.0725054113698769,1,1
"ENSG00000135373",0.000285707568198422,1,5,0,-0.0723968028213026,1,1
"ENSG00000181019",3.30779635833422e-15,1,3,0,-0.072074200947956,1,1
"ENSG00000161011",1.10771889697701e-06,0,2,2,0.0719119749908135,1,1
"ENSG00000197111",4.85275032009482e-05,1,6,0,-0.0718517470640694,1,1
"ENSG00000173467",0.00817970975006116,0,2,2,0.0718145859053033,1,1
"ENSG00000118523",2.03464972211573e-15,1,3,0,0.0717707622535156,1,1
"ENSG00000175197",0.0108641862565333,1,3,0,-0.0709593447938671,1,1
"ENSG00000177156",0.000724246059100698,0,2,2,-0.070683082752726,1,1
"ENSG00000176393",0.0136608781293418,1,3,0,-0.0698804104634728,1,1
"ENSG00000117984",1.93497863970836e-22,1,3,0,-0.06943773046454,1,1
"ENSG00000179262",1.06433973206196e-08,1,3,0,0.0685871018253591,1,1
"ENSG00000110200",0.004813250995906,1,5,0,-0.0683851974731423,1,1
"ENSG00000179958",1.74245201790856e-05,1,3,0,0.0680100830039403,1,1
"ENSG00000175792",0.0015304801352005,1,3,0,0.0679280576192811,1,1
"ENSG00000243836",0.000296814184827151,1,3,0,0.0676000385619498,1,1
"ENSG00000173113",0.000588174724379553,1,3,0,0.0673923663748016,1,1
"ENSG00000100519",3.13131785446249e-06,1,3,0,-0.0666637332885545,1,1
"ENSG00000074071",9.66195141448126e-06,1,3,0,-0.0665714612587176,1,1
"ENSG00000123892",0.0179572333690912,1,3,0,-0.0661999957048232,1,1
"ENSG00000183172",0.00442389473639728,1,3,0,0.0661652310405153,1,1
"ENSG00000137106",3.08972846774972e-06,1,3,0,0.0659832653981015,1,1
"ENSG00000167757",3.76548731003152e-09,1,6,0,-0.0657763058872781,1,1
"ENSG00000157514",0.0264787526894978,1,6,0,0.0656932769317026,1,1
"ENSG00000138271",0.0166689647097248,1,3,0,-0.0654103416210114,1,1
"ENSG00000055950",0.0159465984896273,1,5,0,0.0652024373585146,1,1
"ENSG00000250317",0.0114702115907837,1,3,0,0.0647461466901866,1,1
"ENSG00000125166",0.0042178564337258,1,3,0,0.0643104620205717,1,1
"ENSG00000165283",0.00167352059140644,0,2,2,0.0639865770243886,1,1
"ENSG00000137955",0.012598657398505,1,5,0,0.0639534883724897,1,1
"ENSG00000131037",0.0423712329100811,1,3,0,0.062655247722407,1,1
"ENSG00000125995",0.0370814325303023,1,3,0,0.0626468322976025,1,1
"ENSG00000133872",3.53371679419302e-17,1,4,0,-0.0622027849736999,1,1
"ENSG00000100220",0.00948789828070199,0,2,2,0.0620808780696197,1,1
"ENSG00000085231",0.0013930145598398,1,4,0,0.0609987042305522,1,1
"ENSG00000153048",0.00159615966534206,0,2,2,0.0608788700719195,1,1
"ENSG00000072778",0.000734227106551193,0,2,2,-0.0604204717650484,1,1
"ENSG00000183336",0.0194612008605836,1,3,0,0.0603406521082037,1,1
"ENSG00000179902",0.0245018913439041,1,3,0,0.0598126594258441,1,1
"ENSG00000135506",0.0183202328746418,1,6,0,-0.0596818508656537,1,1
"ENSG00000157326",0.000182055907126269,1,4,0,-0.0592595356417673,1,1
"ENSG00000160188",6.05316189901845e-16,1,4,0,0.0574505367999092,1,1
"ENSG00000099901",0.0227780603299697,1,3,0,-0.0571199075195689,1,1
"ENSG00000163875",0.000332613470036945,1,6,0,0.0567822888558553,1,1
"ENSG00000165795",0.0136649639463187,1,7,0,-0.056003017223006,1,1
"ENSG00000167644",0.0242417657912445,0,2,2,0.0558323185198669,1,1
"ENSG00000101294",0.00338709224933292,1,3,0,0.055786172912666,1,1
"ENSG00000125734",0.00228791441619706,1,3,0,-0.0553617811649865,1,1
"ENSG00000121900",0.00787588838304525,0,2,2,0.0543670333083113,1,1
"ENSG00000198356",8.67510317344907e-05,1,3,0,-0.0536214662684003,1,1
"ENSG00000138663",0.000944609016032746,1,4,0,-0.0529410756378635,1,1
"ENSG00000134480",0.0273124791100366,1,4,0,0.0528950395145227,1,1
"ENSG00000196139",4.61824867708784e-12,0,2,2,0.0526093430586782,1,1
"ENSG00000070831",0.00123446021655726,0,2,2,-0.0524339466672471,1,1
"ENSG00000196954",0.00362031519858655,0,2,2,0.0516148892872156,1,1
"ENSG00000241685",4.45393003220706e-06,0,2,2,0.0502013986263609,1,1
"ENSG00000175348",0.0181713087039439,1,4,0,-0.0497947580948167,1,1
"ENSG00000187244",0.0127344601991414,0,2,2,-0.0493681444325603,1,1
"ENSG00000148180",0.018644044845023,1,5,0,-0.0493651905849508,1,1
"ENSG00000104325",0.0270170973091825,1,4,0,-0.0493058658829687,1,1
"ENSG00000269858",0.00648639640462328,1,3,0,-0.0491160734930281,1,1
"ENSG00000165474",0.00532507199647938,0,2,2,-0.0486412480497006,1,1
"ENSG00000198242",0.0193051094116799,1,3,0,-0.0480820900999392,1,1
"ENSG00000196754",2.55109044923467e-05,1,3,0,-0.0470646539697177,1,1
"ENSG00000135404",0.000507353543149665,1,3,0,0.0466269551464579,1,1
"ENSG00000196531",0.0108744584577226,1,3,0,-0.0461443970758757,1,1
"ENSG00000132475",4.64951008344172e-05,1,3,0,0.0452189606696519,1,1
"ENSG00000226950",0.0370578867874823,0,2,2,0.0436492731213186,1,1
"ENSG00000138326",1.83299648297329e-08,1,4,0,0.0435153612060039,1,1
"ENSG00000187514",2.13138201508911e-13,0,2,2,0.0434255417653334,1,1
"ENSG00000174775",0.00907095377986705,1,4,0,0.0421755627997912,1,1
