"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Ciliated_UK_72hpi_child_Infected-Ciliated_uninfected_child_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000213626",1.31328140723369e-09,0.0466129534318988,3,1,-0.986218269474142,1,0.5
"ENSG00000184209",9.63331720139158e-73,1,3,0,0.98308246263107,1,0.666666666666667
"ENSG00000198830",1.54899628154312e-100,8.1120581134345e-19,5,1,-0.97770582267859,1,1
"ENSG00000122068",2.49485921471148e-19,1,3,0,-0.96936843907612,1,0.666666666666667
"ENSG00000113407",4.4478335574938e-14,0.842605717434474,3,0,-0.966043576586167,1,0.5
"ENSG00000104388",3.25388752147161e-23,0.0600525104687943,4,0,-0.9561491123791,1,0.833333333333333
"ENSG00000126768",5.91176553882103e-79,1,3,0,0.953440560964937,1,1
"ENSG00000090061",4.05021545806825e-16,1,4,0,0.953212129824562,1,0.5
"ENSG00000144028",7.05882600156361e-69,1,4,0,-0.94791642685912,1,0.833333333333333
"ENSG00000118898",7.75731266502775e-17,0.844476515517591,3,0,0.944582391527165,1,0.666666666666667
"ENSG00000140263",1.68711262024532e-05,0.628507095101182,3,0,0.944024775858699,0.833333333333333,0.5
"ENSG00000142733",2.71094987780736e-11,1,5,0,0.941425264294555,1,0.5
"ENSG00000242802",1.03704812311833e-10,1,3,0,0.940045856416302,1,0.5
"ENSG00000171490",5.42669748931787e-35,1,3,0,-0.93730546783899,1,0.833333333333333
"ENSG00000147403",0,8.15695760701077e-210,6,1,0.930989296968539,1,1
"ENSG00000224046",1.33841732203636e-05,0.0565734095659286,3,0,0.929178337352755,1,0.666666666666667
"ENSG00000181904",5.28517458772417e-12,1,3,0,0.925431057994985,1,0.5
"ENSG00000164291",9.70992117798396e-08,0.553964013382178,3,0,0.924343530284766,1,0.5
"ENSG00000141367",1.70040136448153e-16,1,3,0,-0.920314200509428,1,0.833333333333333
"ENSG00000071539",1.04319796760684e-10,0.0570343378962501,4,0,-0.919608016366941,1,0.666666666666667
"ENSG00000137494",3.29384512250774e-09,0.00438361616249242,3,1,-0.911982514636397,1,0.833333333333333
"ENSG00000198964",3.46776316027004e-06,0.309708645439524,3,0,0.911219549176701,1,0.5
"ENSG00000174953",4.13817287671032e-10,0.172799630602816,3,0,0.910346164228552,1,0.5
"ENSG00000111639",1.88988073705973e-237,1,4,0,0.910310841867901,1,1
"ENSG00000151632",0,1,4,0,0.91000046085055,1,1
"ENSG00000150787",1.84338578583404e-55,1.07266485013656e-17,4,1,0.908102258571776,1,1
"ENSG00000112130",1.24243613251514e-20,1,4,0,-0.908094251225806,1,0.666666666666667
"ENSG00000138834",5.4671347494542e-07,1,3,0,-0.906074035081737,1,0.5
"ENSG00000120915",2.57854987605667e-35,1,4,0,-0.904362855772797,1,0.833333333333333
"ENSG00000229809",4.83867257903655e-45,1,4,0,-0.903659509217289,1,1
"ENSG00000142166",9.26348784356125e-19,0.0305117730737611,3,1,0.900951147755212,1,0.833333333333333
"ENSG00000154001",1.09637018889313e-28,3.53218760872210e-09,7,1,-0.898539700693591,1,0.666666666666667
"ENSG00000231925",2.57369864870385e-24,0.00212645173619872,6,4,-0.897332375909325,1,1
"ENSG00000064995",1.7455059899271e-20,1,3,0,-0.896815445199105,1,0.833333333333333
"ENSG00000137509",1.02204401128967e-17,1,4,0,0.893757023038835,1,0.833333333333333
"ENSG00000104979",1.37720809242506e-19,9.36809442954276e-06,4,2,0.893546357615938,1,1
"ENSG00000273749",2.06527445867392e-13,0.822723317462627,4,0,-0.89186111630411,1,0.666666666666667
"ENSG00000122882",5.03314367658854e-12,0.0791156885426228,3,0,-0.886733597255485,1,0.833333333333333
"ENSG00000183751",5.98962438598596e-20,0.0230409536600021,3,1,-0.882631519670396,1,1
"ENSG00000138162",6.31063728424217e-31,1,6,0,-0.873923995090679,1,1
"ENSG00000251562",0,1,4,0,0.871374278733395,1,1
"ENSG00000164919",0,4.07847880350539e-210,4,2,0.86996337580878,1,1
"ENSG00000145349",2.1398154797604e-06,0.339958223435219,3,0,-0.868766708364831,1,0.666666666666667
"ENSG00000171206",6.5687692525654e-13,1.52603149728522e-07,3,2,-0.865050121142612,1,1
"ENSG00000075856",1.46253338137877e-05,1,3,0,0.863710500431382,0.833333333333333,0.5
"ENSG00000107959",4.87956304567136e-14,1,3,0,-0.861652461506079,1,0.833333333333333
"ENSG00000142627",8.43413208439252e-88,1,5,0,-0.860647331923473,1,1
"ENSG00000155506",1.81239672758726e-19,1,4,0,0.852834119053098,1,1
"ENSG00000162889",5.64733736948612e-16,2.2470684466347e-12,3,1,-0.852411735621969,1,0.833333333333333
"ENSG00000139168",1.08767149503658e-06,0.00942467858434272,3,1,0.850905050689688,1,0.833333333333333
"ENSG00000163235",3.24874875117855e-15,5.72622269065392e-12,4,1,-0.847066212216373,1,0.833333333333333
"ENSG00000126778",2.04296955801668e-24,0.214038189108744,3,0,0.845913997746862,1,1
"ENSG00000172345",0.000259909108336602,0.350067723692144,3,0,0.841470395262996,1,0.666666666666667
"ENSG00000102030",2.14910260709831e-11,1.59209648420994e-05,4,2,-0.840306284996521,1,0.833333333333333
"ENSG00000139323",1.37815756613286e-11,0.00138224203180729,3,1,0.839639686404832,1,1
"ENSG00000101608",1.48482542741954e-155,1.63791145735261e-36,5,3,-0.839366629241764,1,1
"ENSG00000204469",1.70354581931588e-06,0,2,2,0.836228594594522,1,0.666666666666667
"ENSG00000134058",9.44126428399499e-15,0.329718748305227,5,0,-0.836197610186038,1,0.666666666666667
"ENSG00000166508",4.24909388282812e-35,1,5,0,-0.835308507305446,1,1
"ENSG00000197063",1.6666511863933e-14,1,3,0,-0.834745924830593,1,1
"ENSG00000059691",2.11521303585344e-11,1,4,0,-0.83398533234962,1,0.666666666666667
"ENSG00000204574",2.6243388827471e-14,0.00368062118581668,4,1,0.833929073018819,1,0.666666666666667
"ENSG00000231566",1.6826270660288e-17,0.061298412786582,5,0,-0.833700647411292,1,1
"ENSG00000077254",1.82023158048079e-05,0.171882009831285,3,0,0.830251399946486,1,0.666666666666667
"ENSG00000055147",0.000347439327463171,1,3,0,-0.826251900344294,0.833333333333333,0.5
"ENSG00000176597",3.2234954787728e-14,3.31946473792763e-05,4,1,0.82447784214031,1,0.666666666666667
"ENSG00000245910",3.28673358100212e-84,2.80262246105566e-70,4,1,-0.823527978867024,1,1
"ENSG00000196505",3.64414010766028e-12,1,3,0,-0.823504889019438,1,1
"ENSG00000159128",2.71232157139385e-74,1,6,0,-0.823430523375618,1,0.666666666666667
"ENSG00000187741",5.58250640727526e-07,1,3,0,0.823429358345942,1,0.666666666666667
"ENSG00000093000",5.53203393941172e-12,1,7,0,0.821931419371561,1,0.666666666666667
"ENSG00000168216",7.94298634447156e-43,1,6,0,0.819859386987203,1,0.5
"ENSG00000068796",1.2243901221534e-18,1,6,0,-0.819832293452068,1,0.833333333333333
"ENSG00000166167",0.00265922870311351,0.296544787223884,3,0,0.819721095547363,0.666666666666667,0.5
"ENSG00000104432",0.003979419020497,0.480745386056084,3,0,0.818077891651671,0.666666666666667,0.5
"ENSG00000130787",3.05681755756954e-08,0.251283400542,3,0,0.814453471206759,1,0.833333333333333
"ENSG00000100425",1.79022609722096e-09,0.0782524284002456,3,0,-0.81259979308342,1,0.833333333333333
"ENSG00000137692",9.47400201836256e-79,1,8,0,0.80954423593285,1,1
"ENSG00000174748",0,9.94288164711496e-63,5,1,-0.808502008236789,1,1
"ENSG00000183172",4.59349900653647e-19,9.44471379477829e-13,5,1,-0.804407557775379,1,1
"ENSG00000005175",4.45095554747897e-12,0.896100619524968,5,0,-0.80375243498384,1,0.666666666666667
"ENSG00000198130",1.19816301122557e-65,1,5,0,0.802263858319376,1,1
"ENSG00000196754",0,6.11771820525808e-209,5,1,0.801390300822769,1,1
"ENSG00000164904",4.68763589955255e-62,1,6,0,0.800766995658874,1,1
"ENSG00000111670",1.59034694502488e-08,1,5,0,0.796319750974022,1,0.666666666666667
"ENSG00000100568",1.23612813695747e-118,1.37327213090938e-09,4,1,0.795534307495229,1,1
"ENSG00000206140",6.87472904803298e-13,1,5,0,0.794635931500476,1,0.833333333333333
"ENSG00000100979",1.66315185106753e-26,4.62414528349188e-08,4,1,-0.794173321397505,1,1
"ENSG00000198648",4.25475143629994e-11,0.0674197089204377,4,0,-0.794062620346164,1,0.666666666666667
"ENSG00000102931",1.02206562706759e-14,6.38000660772475e-09,4,1,0.794002780245477,1,0.833333333333333
"ENSG00000170876",7.45765239765578e-12,2.7212154341257e-08,3,1,0.792340414151919,1,0.833333333333333
"ENSG00000162852",1.31476740184502e-08,0.624339914771411,3,0,-0.792020540077577,1,0.833333333333333
"ENSG00000110987",3.75269548676057e-05,0.127539294652136,3,0,-0.791096041942654,1,0.833333333333333
"ENSG00000139083",4.81181978914975e-13,1.14021733426472e-09,3,1,-0.790692621820564,1,1
"ENSG00000155957",7.27060022883286e-55,6.95081950329035e-13,7,3,0.789156440563002,1,1
"ENSG00000123505",1.96116574769146e-16,1,4,0,-0.788934090190806,1,1
"ENSG00000152904",1.88142815006379e-57,1,6,0,-0.788889482872889,1,1
"ENSG00000157150",0.00131584041480964,1,3,0,-0.78820628280127,0.833333333333333,0.5
"ENSG00000151065",5.17000489580838e-05,0.475611211842722,3,0,0.788098142388035,1,0.833333333333333
"ENSG00000165526",1.61862108432121e-14,0.981635219110672,5,0,0.786194671426172,1,1
"ENSG00000162896",3.50895463080978e-142,1,4,0,-0.784923679936327,1,1
"ENSG00000138442",2.16993837208113e-11,0.143944603934785,3,0,-0.784795675863991,1,1
"ENSG00000088836",1.06436448122745e-14,3.51067271644616e-12,5,1,-0.784590817418227,1,0.833333333333333
"ENSG00000070831",2.50626463153831e-225,1,3,0,-0.782579576965833,1,1
"ENSG00000271133",2.23864167291763e-09,0.0208999190267165,5,1,0.78246221053295,1,0.833333333333333
"ENSG00000117528",9.04995401889998e-14,1.15929633892945e-05,4,2,0.781261833874993,1,1
"ENSG00000121680",0.00946560977485052,0.0356051967931761,3,1,-0.780784084747416,0.833333333333333,0.833333333333333
"ENSG00000149809",4.29020933667577e-116,1,6,0,0.779593603415716,1,0.833333333333333
"ENSG00000162231",8.0518836889146e-17,0.0172473969915171,4,1,0.778093544844601,1,1
"ENSG00000186812",5.49677137230298e-09,0.0587656298214969,4,0,-0.776847176861865,1,1
"ENSG00000168758",8.62864030680365e-07,1,4,0,-0.772802844352845,0.833333333333333,0.833333333333333
"ENSG00000129951",1.4512014838693e-08,1,3,0,0.77172245807335,1,0.833333333333333
"ENSG00000183684",1.98869362443653e-22,9.27490282177165e-18,3,2,-0.770614875825263,1,1
"ENSG00000179403",4.60903919225763e-31,1,6,0,-0.770203215346087,1,1
"ENSG00000240682",8.50900279490458e-18,1,5,0,-0.767596989586129,1,0.5
"ENSG00000007923",1.03202251320533e-06,1,5,0,-0.767054438300571,1,0.666666666666667
"ENSG00000172613",1.46539821699753e-06,1,4,0,0.765869135521662,1,0.833333333333333
"ENSG00000172845",1.57374529641334e-18,1,5,0,0.76470579267382,1,1
"ENSG00000016602",8.7064891207131e-07,0.212194496410402,4,0,-0.763832272835108,1,1
"ENSG00000183426",2.31851973012197e-11,4.338815892696e-05,4,2,-0.762761484941137,1,1
"ENSG00000004961",4.83682513580313e-36,8.32083452075296e-06,6,1,0.759306460929959,1,1
"ENSG00000163882",1.04279850155088e-44,1.03361013838924e-28,3,1,-0.755992736686133,1,1
"ENSG00000100726",1.11607650102237e-08,1,4,0,0.755925197500546,1,0.833333333333333
"ENSG00000090447",2.26737406785285e-07,0.344640428054615,3,0,0.753390804794494,1,0.833333333333333
"ENSG00000163633",1.41278740195705e-08,0.262378915710342,3,0,-0.752812732739681,1,1
"ENSG00000160298",4.34053565257203e-05,1,5,0,0.750000000000195,1,0.5
"ENSG00000149716",0.000343745762119457,0.14285811241854,4,0,0.748607995768831,1,0.666666666666667
"ENSG00000157637",8.47444926641702e-16,0.151617046709017,5,0,0.744798677120655,1,0.833333333333333
"ENSG00000132716",7.57237816612605e-11,0.00212660021998816,6,1,-0.744234664751969,1,0.833333333333333
"ENSG00000156650",2.42209229915972e-05,1,4,0,0.742675344553809,1,0.5
"ENSG00000214253",2.95707643577301e-10,1,6,0,-0.74173551046175,1,0.666666666666667
"ENSG00000170017",4.15715755214585e-42,1,5,0,-0.740893229693505,1,1
"ENSG00000117592",0,1,3,0,0.739823568805231,1,1
"ENSG00000130349",3.44271291651086e-13,0.00120520604706677,4,1,0.739781220187284,1,1
"ENSG00000136021",1.43620776840016e-09,0.551471445117065,3,0,0.739563347373504,1,1
"ENSG00000118420",1.94222152794256e-05,1,4,0,0.737949561135317,1,0.5
"ENSG00000204843",4.70676578377734e-08,1,4,0,-0.737021141652342,1,0.833333333333333
"ENSG00000248092",0.0225714474800073,0.0919969563252546,3,0,0.736673836035345,0.833333333333333,0.666666666666667
"ENSG00000100271",3.81878270976897e-11,1,3,0,0.734363339677582,1,1
"ENSG00000113732",2.63831054879226e-321,3.76079099928497e-76,3,1,-0.734150744544103,1,1
"ENSG00000074603",0.000120081951652348,1,4,0,0.732570287575182,1,0.666666666666667
"ENSG00000198081",0.000211904567992539,1,4,0,-0.730003467110889,1,0.666666666666667
"ENSG00000137274",7.38017292169633e-26,1.19132170130982e-05,4,1,0.72993788816876,1,0.833333333333333
"ENSG00000108590",5.54221904434195e-08,0.000256888147310218,3,1,0.729632981531198,1,0.833333333333333
"ENSG00000175287",7.34643140686312e-41,1,8,0,0.728192932907502,1,0.5
"ENSG00000164930",3.81763465503051e-23,1,7,0,-0.727087215522239,1,1
"ENSG00000127334",1.46767654245591e-06,1,3,0,0.725425864434815,1,0.833333333333333
"ENSG00000187054",1.95936116314437e-06,0.000293992814144843,4,1,-0.723840625147409,1,0.666666666666667
"ENSG00000100890",2.83594482279369e-07,8.10370182991874e-07,5,1,0.721717999557968,1,1
"ENSG00000186918",8.05674403879157e-06,1,4,0,0.720325714242441,1,0.666666666666667
"ENSG00000143379",1.23157659177447e-09,1,7,0,0.720103100774494,1,0.666666666666667
"ENSG00000122877",1.53608075423506e-05,4.14307031794304e-05,4,1,-0.719528698337003,1,0.833333333333333
"ENSG00000229891",4.59650785056311e-07,1.74676906738454e-07,3,1,-0.717938813209183,1,1
"ENSG00000108963",7.48788826045511e-14,3.91978194123354e-12,4,1,0.717786956724211,1,1
"ENSG00000187017",8.65037706103321e-16,1,6,0,0.717651424618281,1,0.666666666666667
"ENSG00000178307",8.0053765207035e-24,0.0281866038110649,3,1,-0.716927071947587,1,1
"ENSG00000099958",0.00564663385831048,0.00205914806142902,5,1,0.715679421925058,0.833333333333333,0.666666666666667
"ENSG00000152439",0.000201591670034991,0.000189562634533177,3,1,0.712974054260948,1,0.666666666666667
"ENSG00000113387",5.87080429970187e-82,3.97253688708852e-52,4,1,-0.711689229155945,1,1
"ENSG00000021762",0.000853757459555612,0.352012760221313,3,0,-0.711281908855199,1,1
"ENSG00000068305",0.000207593673210978,0.0451131917586649,3,1,0.711196454724393,1,0.833333333333333
"ENSG00000189377",1.24864642353674e-24,0,2,2,0.710827233372745,1,1
"ENSG00000142082",3.97752186251438e-08,0.833445255383315,5,0,0.710576772075702,1,0.666666666666667
"ENSG00000102048",0.000166814859826789,1,5,0,0.709419815839908,1,0.666666666666667
"ENSG00000161896",1.15632027877114e-05,0.00307160500621946,3,1,0.709078498279151,1,0.666666666666667
"ENSG00000149231",8.7016442389194e-05,0.000388405022409457,3,1,-0.708971599786341,1,0.666666666666667
"ENSG00000156471",3.10668910762549e-08,0.65768911510209,3,0,-0.708621936950918,1,0.833333333333333
"ENSG00000059122",9.90845819143412e-10,1,3,0,-0.706299154767562,1,1
"ENSG00000010072",0.000933357007740823,1,4,0,-0.705045664470855,1,0.5
"ENSG00000165219",5.32416398579013e-15,0.93127469188002,5,0,0.705038546201121,1,1
"ENSG00000174547",2.67738338881255e-117,3.65442038698003e-74,4,1,-0.704922461132782,1,1
"ENSG00000257698",1.7310683108247e-33,1.89245040453118e-21,5,1,0.704710250936013,1,0.666666666666667
"ENSG00000171155",2.2423098145784e-36,1.22296970263795e-10,3,1,-0.704244990502424,1,1
"ENSG00000213930",1.06792767277642e-05,0.0150590609849367,4,1,-0.702484678991602,1,0.833333333333333
"ENSG00000117394",3.21601654126336e-58,3.13171801735994e-41,5,1,-0.701539272948867,1,1
"ENSG00000052126",1.15230051054537e-09,1.44345012880682e-06,4,1,-0.700623448622344,1,0.833333333333333
"ENSG00000086504",0.00034545829307002,0.0144359483636205,3,1,0.70062134574001,1,0.666666666666667
"ENSG00000148331",0.00504012983485355,1,3,0,-0.699881720905587,1,0.833333333333333
"ENSG00000140931",7.33884115645648e-06,0.0603985024232988,3,0,0.699604721822868,1,0.833333333333333
"ENSG00000173848",8.47075799930946e-35,4.54051086977301e-21,3,1,0.699560582815388,1,1
"ENSG00000104312",9.51198199742741e-06,0.106966828341239,4,0,0.696497136480372,1,0.833333333333333
"ENSG00000175221",1.51024949523045e-18,1,5,0,0.69577981658475,1,1
"ENSG00000079246",5.7294810093024e-80,1,3,0,0.695650914160227,1,1
"ENSG00000185033",7.14486863519381e-32,0.06428796786241,5,0,0.695434998926027,1,0.833333333333333
"ENSG00000131844",3.02961539143193e-14,0.00643182382409975,6,2,0.694360488334688,1,1
"ENSG00000085224",6.82137439861562e-27,1,5,0,-0.693431752220534,1,1
"ENSG00000146731",3.62014368761538e-25,1.14946349757305e-08,4,1,0.69144583095593,1,1
"ENSG00000075399",0.000312272383370387,1,3,0,-0.691054470509397,1,0.666666666666667
"ENSG00000141968",0.0237418513865921,0,2,2,0.690823439977207,1,0.666666666666667
"ENSG00000101773",0.000173974389283827,0.400802108608811,4,0,0.690336908982808,1,1
"ENSG00000122884",5.7561929206923e-08,0.00164737172896193,5,1,0.687872407871957,1,0.833333333333333
"ENSG00000180596",0.0001432132745438,0,2,2,-0.686867239350579,1,0.833333333333333
"ENSG00000213398",0.000667744880460234,1,3,0,-0.686808839320893,0.833333333333333,0.833333333333333
"ENSG00000230124",1.82877734692019e-69,1,5,0,0.686573724328266,1,1
"ENSG00000115084",4.48272019121416e-17,1,8,0,0.686084628299099,1,0.5
"ENSG00000136770",1.7410521878907e-15,0.148071461912026,4,0,0.685306055430792,1,0.833333333333333
"ENSG00000211460",1.061242168385e-49,1,5,0,0.684504615928192,1,0.666666666666667
"ENSG00000170425",1.73605429963991e-20,1,4,0,0.683891818998802,1,1
"ENSG00000115170",3.76868508306967e-08,0.37324058926247,5,0,0.683190215876341,1,0.833333333333333
"ENSG00000048405",8.74709366201757e-08,0.889264666987483,5,0,0.682171963835156,1,0.666666666666667
"ENSG00000067167",1.26563022713216e-64,2.64004253963341e-32,5,1,-0.68161735721437,1,1
"ENSG00000203952",1.11607650102237e-08,1,3,0,-0.681010128236729,1,0.833333333333333
"ENSG00000276234",0.00265844344770821,0.00286725531767869,4,1,0.680328033536015,1,0.833333333333333
"ENSG00000161013",7.48522569387851e-18,1.43172738224612e-19,3,2,-0.680005331896079,1,1
"ENSG00000069943",0.00665593134726068,0.00337467989064863,5,1,-0.679484923974165,1,0.833333333333333
"ENSG00000106025",1.25220866994082e-07,0.893213516371916,4,0,-0.679345848137764,1,0.833333333333333
"ENSG00000271109",0.000136852068309228,0.000725364414566774,4,1,-0.679100274952073,1,0.833333333333333
"ENSG00000158747",1.16009310189507e-40,4.58583187131402e-12,5,1,0.67869098165757,1,1
"ENSG00000087903",1.4493652466759e-10,1.99388279621841e-10,5,1,0.678251355521567,1,0.833333333333333
"ENSG00000141646",8.82957065143426e-06,0.645793989423007,3,0,0.678137527448489,1,0.833333333333333
"ENSG00000138443",0.000551176671761009,1,3,0,-0.675123410236503,1,0.833333333333333
"ENSG00000132670",0.00120096608603966,0.00954051050549917,3,1,0.674027549702042,0.833333333333333,0.833333333333333
"ENSG00000120647",0.00573131515006282,0.0733076971802074,3,0,0.67245974824886,0.833333333333333,0.5
"ENSG00000113916",8.64744986884206e-17,0.0451046178307152,5,1,0.672351965519325,1,1
"ENSG00000178104",5.26637148393575e-08,1.03744059772269e-06,3,1,-0.671200883437005,1,1
"ENSG00000090263",1.89279862368632e-117,1,6,0,0.670908926042738,1,1
"ENSG00000169026",2.42838309911433e-05,1,4,0,0.670666383839798,1,0.833333333333333
"ENSG00000141013",2.99707603075426e-25,1,6,0,0.670397207261494,1,1
"ENSG00000168026",0.000947728952482082,0.000568521467193298,4,1,0.669531915396142,1,0.833333333333333
"ENSG00000163527",2.6786861651351e-16,2.35228757379681e-10,4,1,0.668813454217128,1,1
"ENSG00000172890",9.07138551887487e-15,1,9,0,-0.667587313124506,1,0.666666666666667
"ENSG00000161202",4.08171256078513e-08,1,5,0,-0.666729927115042,1,0.833333333333333
"ENSG00000196872",4.76299664608284e-10,0.131171839807732,7,0,0.666666426937432,1,0.666666666666667
"ENSG00000166529",5.26993592829034e-05,1,3,0,0.666508737978347,1,0.833333333333333
"ENSG00000168259",4.43318432276198e-64,4.17156071972141e-49,4,2,0.665964529694793,1,1
"ENSG00000144659",5.605854591818e-06,0.00121924487165409,4,1,-0.664172887528576,1,0.833333333333333
"ENSG00000160190",2.73871972769757e-06,1,7,0,0.66391297913665,0.833333333333333,0.666666666666667
"ENSG00000173039",1.47654932421169e-11,0.000396352879159666,5,1,0.662983470167214,1,1
"ENSG00000101782",3.12851181553918e-26,0.000318651892552154,6,1,0.660700287073027,1,1
"ENSG00000141696",8.41156564306226e-07,0.026838646880249,3,1,0.660287901179061,1,1
"ENSG00000184979",1.10446711946968e-12,0.558914003210399,4,0,-0.660231379955474,1,0.833333333333333
"ENSG00000065882",1.1246291724328e-15,1.02482342280149e-06,5,1,0.659886230044333,1,1
"ENSG00000105388",0.000709697191801651,0.000281035067387352,4,2,0.659165273649799,1,1
"ENSG00000185504",1.68535814390303e-08,1,4,0,-0.65839435287963,1,0.833333333333333
"ENSG00000145495",2.48392368230403e-17,0.212446203583213,5,0,0.656121310750708,1,1
"ENSG00000185973",1.65300152260435e-05,1,4,0,0.654732206301835,1,0.833333333333333
"ENSG00000186665",0.00503783298379223,0.00372157663452412,5,1,0.652310034112607,1,1
"ENSG00000166275",3.21479609235555e-77,1,5,0,0.650880955451861,1,1
"ENSG00000263002",2.97636887868791e-05,1,3,0,0.650294796737045,1,1
"ENSG00000088930",2.96816408616146e-23,0.0827370071035917,4,0,0.650119107742411,1,1
"ENSG00000132356",1.07889306348296e-10,2.75721330184002e-08,3,1,-0.649670917659937,1,1
"ENSG00000186522",1.08110280066635e-12,6.69935700774989e-05,5,1,-0.647290812040636,1,1
"ENSG00000178719",0.000696175824682038,0.000721417669991211,3,1,-0.646990567727313,0.833333333333333,0.833333333333333
"ENSG00000127720",1.35713039406205e-08,0.00957978575618723,3,2,0.646743914740109,1,1
"ENSG00000069966",3.24391515137282e-06,1,3,0,-0.644980866832227,1,1
"ENSG00000156413",1.04327257168039e-14,1,6,0,0.644862882839516,1,0.666666666666667
"ENSG00000107404",4.41972171395038e-05,1,4,0,0.644599493218179,1,0.833333333333333
"ENSG00000060237",1.75659032572452e-33,0.000478189086182949,8,1,-0.644018681896713,1,1
"ENSG00000136830",1.2530787215131e-24,1.04684151781028e-05,5,2,0.64379588479612,1,1
"ENSG00000099899",3.98683696164725e-08,2.36741647756358e-06,5,1,0.643780740137552,1,1
"ENSG00000069509",1.59118250516561e-17,0.000247773314962429,4,1,0.643220930502241,1,1
"ENSG00000132274",1.87218410593657e-51,4.31355831462459e-28,7,1,0.641090259934435,1,1
"ENSG00000103342",1.94112676447154e-43,1,3,0,-0.640861502330033,1,1
"ENSG00000146072",5.86120469034996e-20,3.31104557985382e-10,3,1,0.640231998347755,1,1
"ENSG00000137996",2.46868330445253e-22,9.69118392570039e-06,4,1,-0.639712645709261,1,1
"ENSG00000036054",2.99878806261359e-25,1,8,0,0.639270583668763,1,0.666666666666667
"ENSG00000177427",2.7261911365906e-12,1,4,0,0.63867142161423,1,1
"ENSG00000165209",1.60735333735467e-10,1,6,0,-0.638350958448513,1,1
"ENSG00000125743",2.2430774899717e-08,0.0490964803812028,4,1,-0.637529963452666,1,1
"ENSG00000172493",2.52231307601824e-06,1.95766110911731e-06,4,1,0.63664695200765,1,1
"ENSG00000075420",4.0451705838346e-06,1,6,0,0.636363605434111,1,0.833333333333333
"ENSG00000165238",2.2680445407438e-09,0.0165973665803554,5,1,0.636363207952457,1,0.666666666666667
"ENSG00000203950",4.44211045652909e-63,1.38775826180509e-32,3,1,0.635062337748394,1,1
"ENSG00000169715",0.0116689189361677,0,2,2,-0.634185487368394,1,0.666666666666667
"ENSG00000150630",5.59737925640071e-07,0.216294026129489,3,0,0.633019042811994,1,0.833333333333333
"ENSG00000248508",2.87499322639843e-05,0.00582512030659262,4,1,0.632934176828884,1,0.833333333333333
"ENSG00000266412",9.00604141002913e-117,1,9,0,-0.631141795344329,1,1
"ENSG00000177082",1.45288501687608e-29,0.0241625313891194,6,2,-0.63076519544706,1,1
"ENSG00000141759",1.13328761537701e-14,2.24995298887397e-06,4,1,0.630136911458209,1,1
"ENSG00000006744",1.23968799556138e-09,0.716191653699022,3,0,0.629599509026061,1,1
"ENSG00000142621",0.00340830712386552,1,4,0,0.629485129679754,1,0.833333333333333
"ENSG00000100413",3.57879641415335e-10,1,5,0,-0.628094747589005,1,1
"ENSG00000148335",2.82623118891598e-06,1,6,0,-0.627523126764531,1,0.833333333333333
"ENSG00000069812",0.00192193221141191,0.00286467511873639,3,1,-0.626471268647617,1,0.833333333333333
"ENSG00000141030",1.43432970767087e-27,2.49876351045417e-08,6,1,0.626441960709191,1,1
"ENSG00000184702",0.000372040820384673,1,4,0,-0.625650505428558,1,0.833333333333333
"ENSG00000004975",1.27006886523473e-08,1,5,0,0.624999894180854,1,1
"ENSG00000143153",8.02246334305518e-115,1,4,0,0.624414207104695,1,1
"ENSG00000157500",3.94577650639792e-06,0.0187883279022624,4,1,0.621862377904583,1,0.666666666666667
"ENSG00000136436",5.00211503330228e-12,0.000682562213508528,6,2,0.621414811174259,1,0.833333333333333
"ENSG00000050748",0.0125136581386904,1,3,0,-0.621222208365856,1,0.833333333333333
"ENSG00000005339",4.04389152758546e-05,1,3,0,0.620754246615889,1,0.833333333333333
"ENSG00000197580",0.0486612301277722,0.120860594256243,3,0,-0.61993063542159,1,0.833333333333333
"ENSG00000108848",3.19805372086572e-35,0.408844518072965,5,0,0.61976844543385,1,1
"ENSG00000116285",2.94435272409264e-39,4.35744604081541e-28,3,1,-0.619585196438353,1,1
"ENSG00000168003",7.24921926941322e-157,1.64186622967099e-108,4,1,0.618692537018682,1,1
"ENSG00000172831",2.59550276163845e-13,0.0209849018879683,4,1,0.617211653610668,1,1
"ENSG00000092108",1.73341837568666e-54,1,6,0,-0.617016508835,1,1
"ENSG00000119636",7.57402322405443e-14,1,8,0,0.617016241690138,1,0.833333333333333
"ENSG00000115267",7.83566139662284e-18,1,6,0,-0.616289387687423,1,0.833333333333333
"ENSG00000135148",4.68944403558505e-07,0.00289579512849097,3,1,0.615209901113296,1,1
"ENSG00000257103",2.23630479613768e-60,5.72181778534587e-11,7,1,-0.614919754246476,1,1
"ENSG00000167986",1.2023080212537e-23,1.6257788262532e-20,3,2,-0.614160841017011,1,1
"ENSG00000007372",9.32420428819431e-07,1,5,0,0.613104454951812,1,0.666666666666667
"ENSG00000087470",0.00305572637170563,0.00255886807317447,3,1,-0.610514467654554,1,0.833333333333333
"ENSG00000196312",4.88689154353667e-14,0.21067092217139,7,0,0.610169430931979,1,1
"ENSG00000148700",2.53831666914948e-18,1.64335763262982e-11,4,2,-0.608439678584717,1,1
