"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Secretory_UK_72hpi_child_Infected-Secretory_uninfected_child_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000135924",0.0182236979281578,0.3529586597141,4,0,-0.153834397446006,1,1
"ENSG00000159388",0.0220182839982875,0,2,2,-0.153676455499402,1,1
"ENSG00000204220",0.000596144778660606,0.876284712706806,4,0,-0.153610958594985,1,1
"ENSG00000113648",1.00259892339015e-10,1,7,0,0.153100300017152,1,1
"ENSG00000142867",1.24202390463848e-07,0.175648813653264,4,0,-0.152689297059129,1,1
"ENSG00000196998",0.00252812447860427,1,3,0,-0.152132647129089,1,1
"ENSG00000112699",1.55737560783734e-06,1,5,0,0.151746953111164,1,1
"ENSG00000182165",2.95167722304434e-06,1,6,0,0.151731635220158,1,1
"ENSG00000159335",0.000445708862102771,0,2,2,-0.151652081640565,1,1
"ENSG00000186298",5.9164181289812e-08,1,6,0,-0.151417181406372,1,1
"ENSG00000186352",8.51540718746048e-05,1,3,0,-0.151338249209491,1,1
"ENSG00000131503",4.91644625960794e-05,1,9,0,-0.15094341697384,1,1
"ENSG00000161999",0.0174223638036166,1,7,0,-0.150199692248058,1,1
"ENSG00000065054",0.00092139985836054,1,5,0,-0.149707958212761,1,1
"ENSG00000163565",2.13454363727536e-10,0.236488313308429,11,0,-0.148991115195618,1,1
"ENSG00000129235",0.00374438815296556,1,4,0,0.148723635149701,1,1
"ENSG00000102316",1.05985191168609e-15,0.0894952249373974,7,0,-0.14846957342269,1,1
"ENSG00000152795",1.3849391988707e-15,1,5,0,0.148454841079118,1,1
"ENSG00000170619",0.00318277416400637,1,4,0,-0.147550213705775,1,1
"ENSG00000163319",0.0137895420829107,0.112358766661791,3,0,-0.146865220620396,1,1
"ENSG00000177426",0.000454803717499035,1,8,0,0.146636041177861,1,1
"ENSG00000137752",0.00636482449068159,1,5,0,-0.146510275371645,1,1
"ENSG00000130159",0.00212024952795666,1,4,0,0.146493783999727,1,1
"ENSG00000196605",0.0172930549178527,1,10,0,0.146204177556074,1,0.666666666666667
"ENSG00000121067",3.62468350339015e-06,1,9,0,0.145565664240529,1,1
"ENSG00000159713",1.70184643462241e-11,1,3,0,0.145563717620541,1,1
"ENSG00000168522",1.65777501381115e-05,1,4,0,-0.145005121235004,1,1
"ENSG00000125457",0.000991972765227024,0.55754570890691,5,0,0.144749487737903,1,1
"ENSG00000185896",0.00468548246494976,1,4,0,-0.144122255263254,1,1
"ENSG00000119673",0.001297242992987,1,5,0,-0.144052597232057,1,1
"ENSG00000136938",0.035438478091964,0,2,2,-0.143733078694593,1,1
"ENSG00000175348",0.000111261156553995,0.153366621902716,4,0,0.143293511041101,1,1
"ENSG00000131495",5.55388284744672e-11,1,3,0,0.143164227892599,1,1
"ENSG00000011198",0.0176468587632795,1,5,0,0.143095659084462,1,1
"ENSG00000184584",1.11871735218223e-08,1,6,0,-0.142856774263801,1,1
"ENSG00000159588",0.000792564465092356,1,12,0,0.142732223118037,1,1
"ENSG00000160799",9.39849969102392e-06,0.407381831909883,5,0,0.141599758638059,1,1
"ENSG00000153292",0.00409169611151286,0.163628468799552,7,0,0.140728393446339,1,1
"ENSG00000188690",3.80724874642611e-06,1,5,0,0.140644286278044,1,1
"ENSG00000245532",3.13073581041727e-06,1.79560890080263e-07,4,1,-0.140641978766201,1,1
"ENSG00000230937",4.39599277658077e-06,1,8,0,0.139731051128265,1,1
"ENSG00000117448",0.0094127755544166,1,3,0,0.138285698021946,1,1
"ENSG00000128951",0.00956183694361381,0.696466444677258,5,0,0.138147423630169,1,1
"ENSG00000114520",0.0253316382726408,0.347409603881033,3,0,0.137812404189594,1,1
"ENSG00000123983",0.0232423176684613,1,6,0,-0.137404831433469,1,1
"ENSG00000213782",0.0140451734080222,1,3,0,-0.137358942301999,1,1
"ENSG00000172354",7.53483155409776e-09,1,5,0,0.136352269598902,1,1
"ENSG00000167526",0.00653771337957332,1,4,0,0.136174178173926,1,1
"ENSG00000026508",3.5273416481063e-05,1,9,0,-0.135664879357418,1,1
"ENSG00000081041",0.0312117661352323,0,2,2,0.135219826752855,1,1
"ENSG00000057149",2.19818704457341e-87,1,3,0,0.134415199908951,1,1
"ENSG00000204427",0.000635443170217132,1,3,0,0.134405451676768,1,1
"ENSG00000134851",0.0257637653826014,1,3,0,-0.134357727982161,1,1
"ENSG00000108465",3.73259837879159e-05,1,5,0,0.134099407062439,1,1
"ENSG00000143819",1.81286232729633e-41,1,3,0,-0.133923783620033,1,1
"ENSG00000175582",0.0223942801068767,1,5,0,-0.13334934707318,1,1
"ENSG00000103496",4.04290889711032e-06,1,5,0,-0.13288588023836,1,1
"ENSG00000114115",0.000624566125947549,1,3,0,0.132884907607509,1,1
"ENSG00000213920",0.000834586863579141,1,5,0,-0.131578971130234,1,1
"ENSG00000113282",0.0406372960691734,1,7,0,-0.130861526693848,1,1
"ENSG00000170477",5.91508777094548e-05,0.00691838174785625,3,1,-0.130656651370322,1,1
"ENSG00000100906",0.0321505264093397,0,2,2,0.130480122819197,1,1
"ENSG00000147123",5.71637377627936e-18,1,5,0,0.129432059262085,1,1
"ENSG00000164713",6.34056564742295e-07,1,3,0,-0.129249927666068,1,1
"ENSG00000170035",0.00129823638832067,1,5,0,-0.129218641932461,1,1
"ENSG00000182853",0.00101534536540907,1,3,0,-0.129135600721067,1,1
"ENSG00000161981",8.66979194369371e-05,1,3,0,-0.129134158817859,1,1
"ENSG00000151465",0.000438138465026171,1,3,0,-0.129059949650236,1,1
"ENSG00000175279",0.00125652011147025,1,8,0,0.128869076514202,1,0.833333333333333
"ENSG00000115875",1.74109764903772e-25,1,5,0,-0.128809924509287,1,1
"ENSG00000254505",1.00526280116097e-05,1,3,0,-0.128337534004154,1,1
"ENSG00000149182",0.0140451734080222,1,9,0,-0.128024683194136,1,1
"ENSG00000173153",0.000287871089283058,0.552575513762928,5,0,-0.127734025427559,1,1
"ENSG00000147140",1.9147641184669e-06,1,6,0,-0.127594189076426,1,1
"ENSG00000147155",1.73158086134952e-09,1,5,0,0.126370311881264,1,1
"ENSG00000198643",2.42361429678775e-12,1,3,0,-0.126238217091965,1,1
"ENSG00000180964",0.00140945793426401,1,3,0,-0.126173415081009,1,1
"ENSG00000173113",5.12710824172036e-08,1,3,0,0.126106484988139,1,1
"ENSG00000095066",4.6179736297316e-08,1,4,0,0.12582792416698,1,1
"ENSG00000079459",0.00206406225395513,1,3,0,0.125752547457639,1,1
"ENSG00000143353",0.0120679283722582,0.409368813868809,8,0,-0.12567638327674,1,1
"ENSG00000189067",0.00243721847101286,1,7,0,-0.124881202402809,1,1
"ENSG00000173992",0.0341761060322904,0,2,2,-0.124855034493805,1,1
"ENSG00000148735",0.00026539705597505,1,7,0,0.124795158582099,1,1
"ENSG00000135821",0.0168774358000354,1,4,0,-0.124248687535904,1,1
"ENSG00000197451",0.0128910607946374,0.240248202280297,4,0,-0.123982916183028,1,1
"ENSG00000111906",4.7010817829206e-06,0.247497920155404,6,0,-0.123754006093229,1,1
"ENSG00000005893",4.72677919621853e-05,1,4,0,-0.123584215035499,1,1
"ENSG00000167113",0.000110005005776306,1,5,0,-0.123407789139739,1,1
"ENSG00000130414",1.23322916611525e-10,1,3,0,0.123259660630221,1,1
"ENSG00000116171",1.60627808440443e-10,1,5,0,0.123228564431812,1,1
"ENSG00000031698",1.97579358666445e-05,1,3,0,0.123188286014261,1,1
"ENSG00000133318",0.0111470322479323,0.721863179452385,3,0,-0.122470325161296,1,1
"ENSG00000126934",8.79322355942339e-06,1,3,0,-0.121701941885195,1,1
"ENSG00000186710",0.00407102666073447,1,4,0,0.120576039716622,1,1
"ENSG00000099783",1.67679172419335e-08,1,7,0,-0.120065735788876,1,1
"ENSG00000116044",8.35473314052541e-09,1,8,0,0.119416101938588,1,1
"ENSG00000100836",0.0367634111124763,0,2,2,0.119344503436953,1,1
"ENSG00000051620",0.0255859858599051,1,3,0,-0.11901804495587,1,1
"ENSG00000165283",3.38340861745353e-11,1,3,0,0.118855890466989,1,1
"ENSG00000175183",5.23912035785944e-10,1,4,0,0.118753297809985,1,1
"ENSG00000052802",0.00126802244446822,1,3,0,0.118684484200228,1,1
"ENSG00000103502",0.0413602574412937,1,4,0,-0.118660900400252,1,1
"ENSG00000013588",0.0163092701911491,1,3,0,0.118506229328842,1,1
"ENSG00000154640",2.42977103257766e-05,1,4,0,0.118466533239353,1,1
"ENSG00000119888",2.2859394205308e-08,1,3,0,0.117362632706764,1,1
"ENSG00000090621",1.35521650113173e-14,1,9,0,-0.117020999745764,1,1
"ENSG00000110958",1.99552246142798e-08,1,5,0,-0.116670693477775,1,1
"ENSG00000078140",0.0108646423336601,1,5,0,0.116340477211148,1,1
"ENSG00000121578",0.00417548103573643,1,5,0,0.116145897780145,1,1
"ENSG00000147889",4.99867801179896e-05,0.093391075702134,8,0,0.115099201166644,1,1
"ENSG00000134283",0.0416593025627168,1,9,0,-0.114690830082815,1,1
"ENSG00000081154",0.00282505458828942,1,6,0,0.114124611754506,1,1
"ENSG00000174132",2.34046918346064e-08,1,3,0,0.113824259360987,1,1
"ENSG00000157873",0.0173716560926672,1,4,0,0.113648638867963,1,1
"ENSG00000203875",0.0225549630057794,0.164267244670747,5,0,0.113027209010146,1,1
"ENSG00000064601",0.0248301131450392,1,4,0,0.113023443344973,1,1
"ENSG00000136280",0.000118286955224191,1,6,0,0.112903227681182,1,1
"ENSG00000198171",0.000967311459565261,1,3,0,-0.112248948424931,1,1
"ENSG00000140280",0.00570882686206496,1,4,0,-0.112145149426805,1,1
"ENSG00000065809",0.00618607820828313,1,8,0,0.111893872755851,1,1
"ENSG00000128245",4.86447668482389e-05,1,5,0,0.111252180373453,1,1
"ENSG00000008282",1.71333831179831e-10,1,5,0,-0.110715375907527,1,1
"ENSG00000069849",3.09286583653249e-13,1,3,0,-0.110700578200092,1,1
"ENSG00000027697",3.01225016209868e-07,1,3,0,0.11056614522328,1,1
"ENSG00000141873",0.0157254078265905,1,3,0,0.110556906342929,1,1
"ENSG00000180228",0.0308988497021243,1,4,0,-0.110446423298501,1,1
"ENSG00000147853",0.0368998634960301,1,4,0,-0.109992127673882,1,1
"ENSG00000175193",0.00157225967621155,1,4,0,-0.109506695903792,1,1
"ENSG00000120129",1.60371862954108e-17,1,3,0,0.109147773011703,1,1
"ENSG00000171928",0.00897322446528627,1,3,0,-0.108889800497327,1,1
"ENSG00000122545",0.00455696782197331,1,4,0,0.108802221719078,1,1
"ENSG00000168291",0.00413342721377619,0,2,2,0.108325966382594,1,1
"ENSG00000170445",0.00214852400717232,1,4,0,-0.107653808537878,1,1
"ENSG00000118680",4.73460261767364e-06,0,2,2,-0.10719013054365,1,1
"ENSG00000145287",4.65287588646034e-10,1,4,0,-0.107059529150055,1,1
"ENSG00000166352",0.00290668652940959,1,6,0,0.106477861124663,1,1
"ENSG00000080824",0.0114257477124524,0,2,2,-0.106404884338878,1,1
"ENSG00000159348",0.0115424747701253,1,3,0,0.106166596333037,1,1
"ENSG00000100519",0.00265164898864349,1,3,0,0.106004577025162,1,1
"ENSG00000168439",9.60428779279893e-06,1,4,0,-0.105262648676057,1,1
"ENSG00000185043",1.03048487056846e-07,0,2,2,-0.105211410108143,1,1
"ENSG00000213465",0.000425385705363544,1,3,0,-0.10495190105331,1,1
"ENSG00000160188",7.02139418878571e-15,1,4,0,0.103819283894755,1,1
"ENSG00000179262",3.6831068949663e-06,1,4,0,0.103401677995941,1,1
"ENSG00000004455",0.0326838510708709,1,4,0,-0.103263516290025,1,1
"ENSG00000120963",0.000901813208837575,1,3,0,-0.103256340724247,1,1
"ENSG00000175334",1.73651238198198e-09,1,5,0,0.103160817525129,1,1
"ENSG00000161547",6.81614527593062e-10,1,5,0,-0.102883381185459,1,1
"ENSG00000113312",0.00139017553099625,1,4,0,0.102844454044095,1,1
"ENSG00000138326",1.48944884394159e-12,1,4,0,0.1016366912295,1,1
"ENSG00000108654",2.20255374795949e-09,1,4,0,-0.100881677617614,1,1
"ENSG00000100902",2.09419699516336e-08,1,3,0,-0.100853892041957,1,1
"ENSG00000132424",0.00641915363016876,1,8,0,-0.1007031378938,1,1
"ENSG00000136238",5.03531420767159e-09,1,3,0,0.100646122895086,1,1
"ENSG00000170786",0.0480786338128422,1,5,0,-0.100065015665961,1,1
"ENSG00000149573",7.63952605445731e-05,1,5,0,0.100005430929738,1,1
"ENSG00000107372",0.000796585544027676,1,6,0,0.0996578877433251,1,1
"ENSG00000060138",3.39876815677355e-14,1,5,0,0.0991787357168263,1,1
"ENSG00000129197",1.30492573476866e-05,1,7,0,0.0985973170885334,1,1
"ENSG00000168906",0.00206569436292775,1,4,0,-0.0975608823321707,1,1
"ENSG00000101294",0.0163092701911491,1,6,0,0.0966716916265449,1,1
"ENSG00000186081",2.0271470777854e-05,0,2,2,-0.0963917849305064,1,1
"ENSG00000168374",7.13127263650494e-05,1,3,0,-0.096239938451919,1,1
"ENSG00000119655",3.6684080511912e-07,0,2,2,-0.0961443663901616,1,1
"ENSG00000053371",2.79945359446072e-10,1,3,0,0.0960425840097528,1,1
"ENSG00000099330",0.000119634723053438,1,9,0,-0.0953263031835693,1,1
"ENSG00000177200",1.4849276465925e-06,1,12,0,-0.094812117788953,1,1
"ENSG00000133872",0.0128892878544021,1,3,0,-0.094625742640577,1,1
"ENSG00000227036",0.0102772982690378,1,9,0,-0.094479022554043,1,1
"ENSG00000166136",0.000242067201532151,1,3,0,-0.0939747731774042,1,1
"ENSG00000141027",0.00124461892604494,1,6,0,0.0937812516574798,1,1
"ENSG00000168610",0.000258740803077457,1,6,0,-0.0931817763379711,1,1
"ENSG00000109854",0.0470630388314371,1,3,0,-0.0930380553211529,1,1
"ENSG00000135373",5.67766875114906e-11,1,6,0,0.0930310510940396,1,1
"ENSG00000165609",0.00143957093017433,0,2,2,0.0928687955497247,1,1
"ENSG00000100360",0.000322545922668936,1,4,0,-0.0924989726849521,1,1
"ENSG00000101084",0.000769540508688395,0,2,2,0.0923493238835837,1,1
"ENSG00000163468",1.11522833878736e-06,1,3,0,0.0922864330299637,1,1
"ENSG00000198931",1.21715256700941e-09,1,5,0,-0.0921984809654377,1,1
"ENSG00000235162",0.00332599308524913,1,3,0,0.0919462216172707,1,1
"ENSG00000123562",0.00325509761171301,1,8,0,0.0912771370956463,1,1
"ENSG00000054116",0.0493891410949462,1,4,0,-0.0910378634675567,1,1
"ENSG00000182220",0.00046121744742641,1,6,0,0.0908607039397075,1,1
"ENSG00000164758",0.00321276968449843,1,4,0,0.0904250497185941,1,1
"ENSG00000109971",1.75007109355838e-14,1,4,0,-0.0901661363229145,1,1
"ENSG00000138085",0.000290244519122531,1,5,0,0.09004365182757,1,1
"ENSG00000181061",5.33989366237513e-05,1,4,0,0.0896594898997172,1,1
"ENSG00000108953",0.000181437579379662,1,3,0,0.0896558408401963,1,1
"ENSG00000213928",0.0142510866462186,1,4,0,-0.0896319067927639,1,1
"ENSG00000104408",3.48710472962179e-05,1,3,0,0.0894941342403222,1,1
"ENSG00000213719",0.000176291867763688,1,4,0,0.0894352146791549,1,1
"ENSG00000007255",0.00577463186759013,1,5,0,0.0894037321226723,1,1
"ENSG00000213145",0.0400398235413061,1,3,0,-0.0892735858812602,1,1
"ENSG00000091640",0.0319486574547526,1,3,0,0.0882765406517982,1,1
"ENSG00000196154",9.91985262085747e-26,1,4,0,-0.0882732385251344,1,1
"ENSG00000144848",0.00155863167881194,1,3,0,-0.0877655318433515,1,1
"ENSG00000134882",0.0113653629286277,1,3,0,-0.0872262731589813,1,1
"ENSG00000099622",0.00506448641839517,1,3,0,-0.0863377981128913,1,1
"ENSG00000143420",0.00226365073742279,1,3,0,-0.0853595863561141,1,1
"ENSG00000092841",0.0101560820519835,0,2,2,0.0845992697328956,1,1
"ENSG00000166946",0.000727970656709919,1,5,0,-0.0845592045417698,1,1
"ENSG00000169714",0.00162276168945501,1,6,0,0.0839165726810875,1,1
"ENSG00000134308",0.00133688082459063,1,3,0,-0.0833605416678496,1,1
"ENSG00000139637",0.0444864484271085,1,4,0,0.0813694472911261,1,1
"ENSG00000172500",1.1235361070956e-10,1,4,0,0.0812968831984916,1,1
"ENSG00000165672",0.000622307720874655,0,2,2,-0.08090113111274,1,1
"ENSG00000181019",3.92243518892705e-05,1,4,0,-0.0803838705469202,1,1
"ENSG00000090238",3.39638169809095e-05,1,5,0,0.0796020850706795,1,1
"ENSG00000142765",0.000268611588313779,1,3,0,-0.0789797409330927,1,1
"ENSG00000170270",6.05953234914868e-06,1,3,0,0.0787854004133487,1,1
"ENSG00000118849",0.0168208642163347,0,2,2,-0.0787750512038684,1,1
"ENSG00000128463",0.00628190051012659,1,4,0,-0.0786569199871236,1,1
"ENSG00000117362",0.00195349915263164,1,6,0,-0.0786027613238545,1,1
"ENSG00000102172",0.000979735155779676,1,3,0,0.0763951811163516,1,1
"ENSG00000114353",0.0248301131450392,0.855375811320532,3,0,0.074941893112544,1,1
"ENSG00000005001",0.0179502752330626,1,3,0,-0.0744014305510097,1,1
"ENSG00000042493",3.07912508544908e-12,1,4,0,0.0739686574618453,1,1
"ENSG00000159674",0.0389883159814111,1,5,0,-0.0739180717072445,1,1
"ENSG00000111666",0.0470604056423278,1,5,0,-0.0735816112019978,1,1
"ENSG00000051108",0.00130555306191157,1,5,0,-0.0717376677412425,1,1
"ENSG00000135486",7.98975060020264e-17,1,5,0,0.0708845423627927,1,1
"ENSG00000198356",0.00395992783917614,1,3,0,-0.0705176621443359,1,1
"ENSG00000073737",1.63648209883195e-05,1,5,0,-0.0703381611533316,1,1
"ENSG00000087460",1.43803574209466e-05,1,9,0,-0.0695064493083631,1,1
"ENSG00000165949",0.028709528695955,1,3,0,-0.0689528190079528,1,1
"ENSG00000198563",0.000199135018106641,1,5,0,0.0665072032585784,1,1
"ENSG00000157992",0.0217873174183613,1,6,0,-0.0662651520255119,1,1
"ENSG00000106211",6.24505346006526e-59,1,4,0,0.064464580724226,1,1
"ENSG00000167508",0.0305088151393042,1,4,0,-0.0642054067308583,1,1
"ENSG00000107223",0.00799768048754714,0,2,2,0.0634397482499618,1,1
"ENSG00000176014",0.00433967724689309,1,5,0,0.0630339726670558,1,1
"ENSG00000099341",0.00756054372139639,0,2,2,0.0625948535951216,1,1
"ENSG00000148180",3.51476718036953e-25,1,7,0,0.0625415682330229,1,1
"ENSG00000112335",0.000581528583433485,1,5,0,0.0605729786834724,1,1
"ENSG00000106028",1.29495539623165e-05,1,4,0,0.0568633034791254,1,1
"ENSG00000172270",0.000480953909221634,1,3,0,-0.0554121891895858,1,1
"ENSG00000132475",0.00637413484265475,1,3,0,0.0551606666088578,1,1
"ENSG00000168090",0.0117649453620817,0,2,2,0.0551208907656848,1,1
"ENSG00000187514",1.65637777510032e-11,1,3,0,0.0544094158031445,1,1
"ENSG00000104529",0.0111733319177479,1,4,0,0.050065445307626,1,1
"ENSG00000170144",0.00403991814224665,1,4,0,0.0492124169061601,1,1
"ENSG00000161011",0.0075342158413556,0,2,2,-0.0459641741640003,1,1
"ENSG00000095059",0.0397823179936549,1,3,0,-0.0456035066885773,1,1
"ENSG00000144713",1.48663207896901e-16,0,2,2,-0.0450760267189722,1,1
"ENSG00000170421",0.00166433729460783,1,3,0,0.0447407140715227,1,1
"ENSG00000108602",0.00749211793313324,1,3,0,-0.044333160003364,1,1
"ENSG00000134333",0.000154930187050397,0,2,2,0.0391174388996054,1,1
"ENSG00000100300",0.000372498924230825,0,2,2,-0.0380060017974982,1,1
"ENSG00000205420",0.00294098757689499,0,2,2,0.0370139211029693,1,1
"ENSG00000142541",3.4320074682475e-06,0,2,2,0.0351997888143886,1,1
"ENSG00000089157",0.00618607820828313,0,2,2,-0.029190572060254,1,1
"ENSG00000265681",1.29617986090984e-06,0,2,2,0.0266603271230696,1,1
"ENSG00000167996",0.00349589111589367,0,2,2,0.0197347446994289,1,1
